test_instance_id,cluster,original_prediction,target_prediction,strategy,selected_feature,source_exemplar_or_change,target_probability_before,target_probability_after,target_probability_gain,boundary_progress,capped_boundary_progress,crossed_boundary,remaining_boundary_gap,boundary_overshoot,normalized_edit_size
180306,2,No Diabetes,Diabetes,copy nearest training: 1.50x delta,blood_pressure,180109,0.46649582048948535,0.49894027467654556,0.03244445418706021,0.9683703544173685,0.9683703544173685,0,0.0010597253234544413,0.0,0.08695652173913049
180306,2,No Diabetes,Diabetes,copy nearest training: best component oracle,insulin,180109,0.46649582048948535,0.5129045309561528,0.0464087104666675,1.3851618259179577,1.0,1,0.0,0.012904530956152849,0.15672688278478894
180306,2,No Diabetes,Diabetes,nearest displayed target exemplar,blood_pressure,180101,0.46649582048948535,0.5257900787856169,0.05929425829613155,1.7697570620263412,1.0,1,0.0,0.0257900787856169,0.30434782608695654
180306,2,No Diabetes,Diabetes,nearest real target exemplar oracle,blood_pressure,183,0.46649582048948535,0.46649582048948535,0.0,0.0,0.0,0,0.03350417951051465,0.0,0.0
180306,2,No Diabetes,Diabetes,optimized one-feature recourse,bmi,optimized,0.46649582048948535,0.5338115128409724,0.06731569235148704,2.0091729848319755,1.0,1,0.0,0.03381151284097239,0.10198440573194778
180307,2,No Diabetes,Diabetes,copy nearest training: full two-feature diagnostic,blood_pressure + insulin,180110,0.48167932775647426,0.5327687669887535,0.051089439232279266,2.7886225217709213,1.0,1,0.0,0.03276876698875353,0.3171495791327298
180307,2,No Diabetes,Diabetes,copy nearest training: largest editable delta,insulin,180110,0.48167932775647426,0.5073607688105648,0.025681441054090537,1.4017739476326252,1.0,1,0.0,0.0073607688105647995,0.16497566608925152
180307,2,No Diabetes,Diabetes,copy nearest training: 1.25x delta,insulin,180110,0.48167932775647426,0.5135033328495031,0.03182400509302885,1.7370544415625904,1.0,1,0.0,0.013503332849503114,0.20621958261156437
180307,2,No Diabetes,Diabetes,copy nearest training: 1.50x delta,insulin,180110,0.48167932775647426,0.5196418206561708,0.037962492899696554,2.0721124418953543,1.0,1,0.0,0.019641820656170816,0.24746349913387722
180307,2,No Diabetes,Diabetes,copy nearest training: best component oracle,blood_pressure,180110,0.48167932775647426,0.5082337933070504,0.026554465550576167,1.4494263746222595,1.0,1,0.0,0.00823379330705043,0.15217391304347827
180307,2,No Diabetes,Diabetes,nearest displayed target exemplar,insulin,180106,0.48167932775647426,0.5364865820113012,0.05480725425482691,2.9915525765816264,1.0,1,0.0,0.03648658201130117,0.36088426957023767
180307,2,No Diabetes,Diabetes,nearest real target exemplar oracle,blood_pressure,248,0.48167932775647426,0.44418886912690037,-0.0374904586295739,-2.046347324554233,0.0,0,0.055811130873099635,0.0,0.3478260869565218
180307,2,No Diabetes,Diabetes,optimized one-feature recourse,bmi,optimized,0.48167932775647426,0.500428230903704,0.018748903147229767,1.0233741916241834,1.0,1,0.0,0.00042823090370402994,0.14481104242764908
180308,2,No Diabetes,Diabetes,copy nearest training: full two-feature diagnostic,blood_pressure + insulin,180110,0.4988257503626745,0.5057067914533526,0.006881041090678108,5.859947384229659,1.0,1,0.0,0.005706791453352622,0.16497566608925146
180308,2,No Diabetes,Diabetes,copy nearest training: largest editable delta,insulin,180110,0.4988257503626745,0.5045762180389546,0.005750467676280069,4.897142390759041,1.0,1,0.0,0.004576218038954583,0.16497566608925146
180308,2,No Diabetes,Diabetes,copy nearest training: 1.25x delta,insulin,180110,0.4988257503626745,0.5094383009851956,0.010612550622521089,9.037729529721313,1.0,1,0.0,0.009438300985195602,0.2062195826115643
180308,2,No Diabetes,Diabetes,copy nearest training: 1.50x delta,insulin,180110,0.4988257503626745,0.5142985989905002,0.01547284862782572,13.176796599288073,1.0,1,0.0,0.014298598990500233,0.24746349913387727
180308,2,No Diabetes,Diabetes,copy nearest training: best component oracle,blood_pressure,180110,0.4988257503626745,0.5090728175283761,0.010247067165701562,8.726481013901486,1.0,1,0.0,0.009072817528376076,0.0
180308,2,No Diabetes,Diabetes,nearest displayed target exemplar,age,180108,0.4988257503626745,0.6423362738770817,0.14351052351440718,122.2146628388764,1.0,1,0.0,0.1423362738770817,0.5135135135135136
180308,2,No Diabetes,Diabetes,nearest real target exemplar oracle,age,44,0.4988257503626745,0.572304307115818,0.07347855675314352,62.574902659115104,1.0,1,0.0,0.07230430711581803,0.24324324324324326
180308,2,No Diabetes,Diabetes,optimized one-feature recourse,insulin,optimized,0.4988257503626745,0.5000764682489983,0.0012507178863238044,1.065120947512051,1.0,1,0.0,7.646824899831817e-05,0.12681205147240854
180309,2,No Diabetes,Diabetes,copy nearest training: full two-feature diagnostic,blood_pressure + insulin,180109,0.4757927003095114,0.5289253605607276,0.05313266025121621,2.1949024026043165,1.0,1,0.0,0.028925360560727587,0.3089007958282672
180309,2,No Diabetes,Diabetes,copy nearest training: largest editable delta,insulin,180109,0.4757927003095114,0.529279017644632,0.05348631733512066,2.2095119248734774,1.0,1,0.0,0.029279017644632033,0.1567268827847889
180309,2,No Diabetes,Diabetes,copy nearest training: 1.25x delta,insulin,180109,0.4757927003095114,0.531651447168237,0.055858746858725605,2.3075166405558756,1.0,1,0.0,0.03165144716823698,0.19590860348098615
180309,2,No Diabetes,Diabetes,copy nearest training: 1.50x delta,insulin,180109,0.4757927003095114,0.5340224466387502,0.05822974632923883,2.4054622809547848,1.0,1,0.0,0.0340224466387502,0.2350903241771834
180309,2,No Diabetes,Diabetes,copy nearest training: best component oracle,insulin,180109,0.4757927003095114,0.529279017644632,0.05348631733512066,2.2095119248734774,1.0,1,0.0,0.029279017644632033,0.1567268827847889
180309,2,No Diabetes,Diabetes,nearest displayed target exemplar,insulin,180108,0.4757927003095114,0.531651447168237,0.055858746858725605,2.3075166405558756,1.0,1,0.0,0.03165144716823698,0.19590860348098615
180309,2,No Diabetes,Diabetes,nearest real target exemplar oracle,bmi,60,0.4757927003095114,0.3549154777913238,-0.12087722251818755,-4.993420334515124,0.0,0,0.14508452220867618,0.0,0.16156223658330976
180309,2,No Diabetes,Diabetes,optimized one-feature recourse,bmi,optimized,0.4757927003095114,0.5303635165477303,0.05457081623821891,2.2543124155091334,1.0,1,0.0,0.030363516547730285,0.1007143860635018
