domain,source_split,instance_id,prediction,prediction_label,target_label,local_boundary_distance,selected_features,attributions,counterfactual_changes,counterfactual_distance,counterfactual_target_probability,original_profile,counterfactual_profile,attribution_vector,normalized_change_vector,explanation_pattern,cluster
housing,train,8545,1,Expensive,Cheap,2.882412426398021e-05,sqft_living | floors,sqft_living: -0.144995 | floors: +0.166815,sqft_living: 1300.0 -> 1299.0 (-0.0003 normalized) | floors: 1.5 -> 1.0 (-0.3333 normalized),0.33361742424242424,0.8573129202316113,"{""sqft_living"":1300.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":1.5,""grade"":7.0}","{""sqft_living"":1299.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":1.0,""grade"":7.0}","[-0.14499450971612482,0.0,0.0,0.16681464204691343,0.0]","[-0.0002840909090909091,0.0,0.0,-0.3333333333333333,0.0]","[0.46501043633996514,0.0,0.0,0.5349895636600349,0.0,0.0002840909090909091,0.0,0.0,0.3333333333333333,0.0]",4
housing,train,8547,1,Expensive,Cheap,0.04257268817126795,sqft_living | grade,sqft_living: +0.064439 | grade: +0.076416,sqft_living: 2130.0 -> 2121.0 (-0.0026 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2025568181818182,0.5002608177712724,"{""sqft_living"":2130.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":1.0,""grade"":8.0}","{""sqft_living"":2121.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":1.0,""grade"":7.0}","[0.0644389180871379,0.0,0.0,0.0,0.07641569167985869]","[-0.002556818181818182,0.0,0.0,0.0,-0.2]","[0.4574853332364027,0.0,0.0,0.0,0.5425146667635973,0.002556818181818182,0.0,0.0,0.0,0.2]",1
housing,train,8548,0,Cheap,Expensive,0.02310937734706114,bathrooms | grade,bathrooms: -0.139851 | grade: +0.116524,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9080687586589258,"{""sqft_living"":2300.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2300.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.13985104344191115,0.0,0.11652406469401846]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.5454938447759226,0.0,0.45450615522407745,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,8549,1,Expensive,Cheap,0.002111434528847087,sqft_living | grade,sqft_living: +0.145266 | grade: -0.117291,sqft_living: 2560.0 -> 2559.0 (-0.0003 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.2002840909090909,0.8325218226621158,"{""sqft_living"":2560.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2559.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.0,""grade"":6.0}","[0.14526561892418205,0.0,0.0,0.0,-0.11729056479554584]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.5532744148934212,0.0,0.0,0.0,0.4467255851065788,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8555,1,Expensive,Cheap,0.011170655969878367,sqft_living | grade,sqft_living: +0.025231 | grade: +0.011892,sqft_living: 2460.0 -> 2459.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.5028941973700167,"{""sqft_living"":2460.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2459.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.02523108058122739,0.0,0.0,0.0,0.011891726910837369]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.679665205456799,0.0,0.0,0.0,0.3203347945432011,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8558,0,Cheap,Expensive,0.02364350016089773,sqft_living | grade,sqft_living: +0.051640 | grade: -0.152657,sqft_living: 2030.0 -> 2031.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.7220337138218826,"{""sqft_living"":2030.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2031.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":1.0,""grade"":8.0}","[0.05164027657992998,0.0,0.0,0.0,-0.1526567689831546]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.2527705500468633,0.0,0.0,0.0,0.7472294499531368,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8591,0,Cheap,Expensive,0.057065183178297126,sqft_living | grade,sqft_living: +0.064640 | grade: -0.128245,sqft_living: 2070.0 -> 2071.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.6311560512197056,"{""sqft_living"":2070.0,""bedrooms"":4.0,""bathrooms"":2.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2071.0,""bedrooms"":4.0,""bathrooms"":2.0,""floors"":1.0,""grade"":8.0}","[0.0646403706455739,0.0,0.0,0.0,-0.12824504030684816]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.33512317145394876,0.0,0.0,0.0,0.6648768285460512,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8596,0,Cheap,Expensive,0.0460950833501148,floors | grade,floors: -0.028644 | grade: -0.054025,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.5333333333333333,0.9370703948042693,"{""sqft_living"":1570.0,""bedrooms"":2.0,""bathrooms"":1.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1570.0,""bedrooms"":2.0,""bathrooms"":1.0,""floors"":1.5,""grade"":8.0}","[0.0,0.0,0.0,-0.028644348250344932,-0.05402544899138131]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.34649109113681437,0.6535089088631856,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,8598,0,Cheap,Expensive,0.003014538057868656,bathrooms | grade,bathrooms: -0.113033 | grade: +0.126392,bathrooms: 2.25 -> 2.0 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9530118097257704,"{""sqft_living"":1400.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1400.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.11303315701218944,0.0,0.1263924498172583]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.47210137006234004,0.0,0.52789862993766,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,8607,1,Expensive,Cheap,0.028863822190789947,sqft_living | grade,sqft_living: +0.017718 | grade: +0.095968,sqft_living: 2110.0 -> 2109.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.7695699887783426,"{""sqft_living"":2110.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2109.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":7.0}","[0.017718157082139308,0.0,0.0,0.0,0.09596824366700862]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.1558511569139645,0.0,0.0,0.0,0.8441488430860354,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8632,0,Cheap,Expensive,0.001110887757915691,floors | grade,floors: -0.099004 | grade: +0.118202,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.5333333333333333,0.9753481812160953,"{""sqft_living"":1570.0,""bedrooms"":3.0,""bathrooms"":1.75,""floors"":1.0,""grade"":8.0}","{""sqft_living"":1570.0,""bedrooms"":3.0,""bathrooms"":1.75,""floors"":1.5,""grade"":9.0}","[0.0,0.0,0.0,-0.09900423463486212,0.1182017487249744]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.455808044987627,0.544191955012373,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,8633,0,Cheap,Expensive,0.05099808910086972,floors | grade,floors: -0.022671 | grade: -0.050576,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.5333333333333333,0.9396328584882316,"{""sqft_living"":1610.0,""bedrooms"":2.0,""bathrooms"":1.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1610.0,""bedrooms"":2.0,""bathrooms"":1.0,""floors"":1.5,""grade"":8.0}","[0.0,0.0,0.0,-0.0226710561793377,-0.050575926863408095]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.3095152214816442,0.6904847785183559,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,8639,1,Expensive,Cheap,0.03195429687869479,floors | grade,floors: +0.020641 | grade: +0.121586,floors: 2.0 -> 2.5 (+0.3333 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.5333333333333333,0.6563946389318258,"{""sqft_living"":1540.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1540.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":2.5,""grade"":7.0}","[0.0,0.0,0.0,0.020640819220492726,0.12158591688120939]","[0.0,0.0,0.0,0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.14512615409899507,0.8548738459010049,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,8643,0,Cheap,Expensive,0.0007678920836607964,sqft_living | grade,sqft_living: +0.132509 | grade: -0.112901,sqft_living: 2540.0 -> 2541.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.7465528255393533,"{""sqft_living"":2540.0,""bedrooms"":5.0,""bathrooms"":2.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2541.0,""bedrooms"":5.0,""bathrooms"":2.0,""floors"":1.0,""grade"":8.0}","[0.13250888670804126,0.0,0.0,0.0,-0.1129009465256777]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.5399493775860434,0.0,0.0,0.0,0.4600506224139566,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8647,1,Expensive,Cheap,0.012482622869520716,sqft_living | grade,sqft_living: +0.148656 | grade: -0.101497,sqft_living: 2340.0 -> 2339.0 (-0.0003 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.2002840909090909,0.7128024918806443,"{""sqft_living"":2340.0,""bedrooms"":5.0,""bathrooms"":2.25,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2339.0,""bedrooms"":5.0,""bathrooms"":2.25,""floors"":1.0,""grade"":6.0}","[0.14865645030002023,0.0,0.0,0.0,-0.10149725008287142]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.5942604489659072,0.0,0.0,0.0,0.40573955103409276,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8649,1,Expensive,Cheap,0.021553609672658,bedrooms | bathrooms,bedrooms: +0.045668 | bathrooms: +0.031852,bedrooms: 2.0 -> 3.0 (+0.3333 normalized) | bathrooms: 1.0 -> 1.25 (+0.0909 normalized),0.4242424242424242,0.6448379699875366,"{""sqft_living"":1420.0,""bedrooms"":2.0,""bathrooms"":1.0,""floors"":2.0,""grade"":7.0}","{""sqft_living"":1420.0,""bedrooms"":3.0,""bathrooms"":1.25,""floors"":2.0,""grade"":7.0}","[0.0,0.04566823085772476,0.03185170760841382,0.0,0.0]","[0.0,0.3333333333333333,0.09090909090909091,0.0,0.0]","[0.0,0.5891159327696456,0.41088406723035437,0.0,0.0,0.0,0.3333333333333333,0.09090909090909091,0.0,0.0]",3
housing,train,8653,0,Cheap,Expensive,0.030351441061337456,bathrooms | grade,bathrooms: +0.060465 | grade: -0.113228,bathrooms: 1.5 -> 1.25 (-0.0909 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2909090909090909,0.9099539341226567,"{""sqft_living"":1610.0,""bedrooms"":3.0,""bathrooms"":1.5,""floors"":2.0,""grade"":7.0}","{""sqft_living"":1610.0,""bedrooms"":3.0,""bathrooms"":1.25,""floors"":2.0,""grade"":8.0}","[0.0,0.0,0.06046503406950779,0.0,-0.11322808142399873]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.3481141661700936,0.0,0.6518858338299064,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,8655,0,Cheap,Expensive,0.02728938329528915,bathrooms | grade,bathrooms: -0.180112 | grade: +0.090245,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9363565375038493,"{""sqft_living"":1470.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1470.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.18011236191829227,0.0,0.09024530007334058]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.666200323643376,0.0,0.33379967635662394,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,8658,1,Expensive,Cheap,0.016321987456462832,sqft_living | grade,sqft_living: +0.017080 | grade: +0.028402,sqft_living: 2450.0 -> 2449.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.7731929667151298,"{""sqft_living"":2450.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2449.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.017080234790785763,0.0,0.0,0.0,0.02840183648871989]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.37553775169606585,0.0,0.0,0.0,0.6244622483039342,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8662,1,Expensive,Cheap,0.00722482944857628,sqft_living | grade,sqft_living: +0.015343 | grade: +0.018869,sqft_living: 2370.0 -> 2371.0 (+0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.5689493255439708,"{""sqft_living"":2370.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2371.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.01534308834876533,0.0,0.0,0.0,0.01886927787432188]","[0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.4484661554456148,0.0,0.0,0.0,0.5515338445543851,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8671,0,Cheap,Expensive,0.04624683960292363,sqft_living | grade,sqft_living: -0.095752 | grade: -0.039584,sqft_living: 1360.0 -> 1412.0 (+0.0148 normalized) | grade: 7.0 -> 9.0 (+0.4000 normalized),0.4147727272727273,0.5004553305389114,"{""sqft_living"":1360.0,""bedrooms"":2.0,""bathrooms"":2.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1412.0,""bedrooms"":2.0,""bathrooms"":2.0,""floors"":1.0,""grade"":9.0}","[-0.09575195883288484,0.0,0.0,0.0,-0.0395840842195348]","[0.014772727272727272,0.0,0.0,0.0,0.4]","[0.7075126231952658,0.0,0.0,0.0,0.29248737680473424,0.014772727272727272,0.0,0.0,0.0,0.4]",1
housing,train,8674,1,Expensive,Cheap,0.030642224177288648,floors | grade,floors: +0.202721 | grade: -0.081377,floors: 1.5 -> 1.0 (-0.3333 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.5333333333333333,0.8314104752044262,"{""sqft_living"":1630.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.5,""grade"":7.0}","{""sqft_living"":1630.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.0,""grade"":6.0}","[0.0,0.0,0.0,0.2027206424482859,-0.08137706564477618]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.7135595841620819,0.2864404158379181,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,8676,0,Cheap,Expensive,0.0032467697955331286,sqft_living | grade,sqft_living: +0.133652 | grade: -0.119698,sqft_living: 2480.0 -> 2481.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.780893453512121,"{""sqft_living"":2480.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2481.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.0,""grade"":8.0}","[0.13365219048919302,0.0,0.0,0.0,-0.11969800267674158]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.527539327359644,0.0,0.0,0.0,0.47246067264035596,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8686,0,Cheap,Expensive,0.05103725728545229,sqft_living | grade,sqft_living: -0.128697 | grade: -0.069521,sqft_living: 1040.0 -> 1041.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.8056920876207042,"{""sqft_living"":1040.0,""bedrooms"":3.0,""bathrooms"":1.0,""floors"":1.5,""grade"":7.0}","{""sqft_living"":1041.0,""bedrooms"":3.0,""bathrooms"":1.0,""floors"":1.5,""grade"":8.0}","[-0.1286970916887491,0.0,0.0,0.0,-0.06952125064742093]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.6492693368935767,0.0,0.0,0.0,0.35073066310642326,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8700,0,Cheap,Expensive,0.050694356975332436,floors | grade,floors: -0.043500 | grade: -0.057196,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.5333333333333333,0.8446632026415838,"{""sqft_living"":1730.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1730.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":1.5,""grade"":8.0}","[0.0,0.0,0.0,-0.04349955454913665,-0.05719578179029458]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.4319917498711674,0.5680082501288326,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,8701,0,Cheap,Expensive,0.02398154848789247,floors | grade,floors: -0.114376 | grade: +0.079642,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.5333333333333333,0.9669965625187582,"{""sqft_living"":1670.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":1.0,""grade"":8.0}","{""sqft_living"":1670.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":1.5,""grade"":9.0}","[0.0,0.0,0.0,-0.11437614039838774,0.07964213451823866]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.5895122016085211,0.41048779839147886,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,8702,0,Cheap,Expensive,0.048695409672490225,bathrooms | floors,bathrooms: -0.083007 | floors: -0.017369,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | floors: 2.0 -> 1.5 (-0.3333 normalized),0.4242424242424242,0.8332763464866721,"{""sqft_living"":2150.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2150.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":1.5,""grade"":8.0}","[0.0,0.0,-0.08300731757765566,-0.017369437009502345,0.0]","[0.0,0.0,-0.09090909090909091,-0.3333333333333333,0.0]","[0.0,0.0,0.826957575178222,0.17304242482177795,0.0,0.0,0.0,0.09090909090909091,0.3333333333333333,0.0]",0
housing,train,8705,1,Expensive,Cheap,0.00960309173736611,sqft_living | bathrooms,sqft_living: +0.018809 | bathrooms: +0.163786,sqft_living: 1960.0 -> 1526.0 (-0.1233 normalized) | bathrooms: 4.25 -> 4.0 (-0.0909 normalized),0.21420454545454545,0.5000975136293337,"{""sqft_living"":1960.0,""bedrooms"":4.0,""bathrooms"":4.25,""floors"":2.0,""grade"":7.0}","{""sqft_living"":1526.0,""bedrooms"":4.0,""bathrooms"":4.0,""floors"":2.0,""grade"":7.0}","[0.01880879732185553,0.0,0.16378637128766788,0.0,0.0]","[-0.12329545454545454,0.0,-0.09090909090909091,0.0,0.0]","[0.10300818726522724,0.0,0.8969918127347728,0.0,0.0,0.12329545454545454,0.0,0.09090909090909091,0.0,0.0]",0
housing,train,8707,0,Cheap,Expensive,0.002344749766419629,sqft_living | bathrooms,sqft_living: +0.013838 | bathrooms: +0.005674,sqft_living: 1990.0 -> 1991.0 (+0.0003 normalized) | bathrooms: 2.0 -> 3.75 (+0.6364 normalized),0.6366477272727272,0.53951560579173,"{""sqft_living"":1990.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1991.0,""bedrooms"":3.0,""bathrooms"":3.75,""floors"":1.0,""grade"":7.0}","[0.013838181293228424,0.0,0.005673829900820682,0.0,0.0]","[0.0002840909090909091,0.0,0.6363636363636364,0.0,0.0]","[0.7092134765404848,0.0,0.2907865234595151,0.0,0.0,0.0002840909090909091,0.0,0.6363636363636364,0.0,0.0]",4
housing,train,8711,0,Cheap,Expensive,0.042124143053090965,floors | grade,floors: -0.130102 | grade: +0.055726,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.5333333333333333,0.971534392974017,"{""sqft_living"":1590.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":1.0,""grade"":8.0}","{""sqft_living"":1590.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":1.5,""grade"":9.0}","[0.0,0.0,0.0,-0.13010223657984596,0.05572607878609734]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.7001206265236894,0.2998793734763106,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,8714,0,Cheap,Expensive,0.04493500370835106,sqft_living | floors,sqft_living: -0.038437 | floors: -0.065641,sqft_living: 1440.0 -> 1441.0 (+0.0003 normalized) | floors: 1.0 -> 1.5 (+0.3333 normalized),0.33361742424242424,0.870927944603273,"{""sqft_living"":1440.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":1.0,""grade"":8.0}","{""sqft_living"":1441.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":1.5,""grade"":8.0}","[-0.03843732530475137,0.0,0.0,-0.06564108141088153,0.0]","[0.0002840909090909091,0.0,0.0,0.3333333333333333,0.0]","[0.3693112386873037,0.0,0.0,0.6306887613126964,0.0,0.0002840909090909091,0.0,0.0,0.3333333333333333,0.0]",2
housing,train,8716,1,Expensive,Cheap,0.02112523269189814,bedrooms | bathrooms,bedrooms: +0.087092 | bathrooms: +0.008423,bedrooms: 2.0 -> 3.0 (+0.3333 normalized) | bathrooms: 1.75 -> 2.0 (+0.0909 normalized),0.4242424242424242,0.6959071094252485,"{""sqft_living"":1670.0,""bedrooms"":2.0,""bathrooms"":1.75,""floors"":2.0,""grade"":7.0}","{""sqft_living"":1670.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":2.0,""grade"":7.0}","[0.0,0.08709228297062806,0.008422781146040378,0.0,0.0]","[0.0,0.3333333333333333,0.09090909090909091,0.0,0.0]","[0.0,0.911817248682865,0.08818275131713502,0.0,0.0,0.0,0.3333333333333333,0.09090909090909091,0.0,0.0]",3
housing,train,8718,0,Cheap,Expensive,0.030169307255971473,bathrooms | grade,bathrooms: -0.059971 | grade: -0.076841,bathrooms: 2.25 -> 2.0 (-0.0909 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2909090909090909,0.7272855092134686,"{""sqft_living"":2140.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":7.0}","{""sqft_living"":2140.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":2.0,""grade"":8.0}","[0.0,0.0,-0.05997117234024131,0.0,-0.07684086029391572]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.43834720664232474,0.0,0.5616527933576753,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,8719,1,Expensive,Cheap,0.002628136847947047,floors | grade,floors: +0.161842 | grade: -0.130079,floors: 1.5 -> 1.0 (-0.3333 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.5333333333333333,0.9367181084492555,"{""sqft_living"":1250.0,""bedrooms"":3.0,""bathrooms"":1.0,""floors"":1.5,""grade"":7.0}","{""sqft_living"":1250.0,""bedrooms"":3.0,""bathrooms"":1.0,""floors"":1.0,""grade"":6.0}","[0.0,0.0,0.0,0.16184198061815672,-0.1300785991866921]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.5544041489858281,0.44559585101417193,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,8724,1,Expensive,Cheap,0.01080209836333043,floors | grade,floors: +0.160555 | grade: -0.113306,floors: 1.5 -> 1.0 (-0.3333 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.5333333333333333,0.8907632332247756,"{""sqft_living"":1610.0,""bedrooms"":4.0,""bathrooms"":1.0,""floors"":1.5,""grade"":7.0}","{""sqft_living"":1610.0,""bedrooms"":4.0,""bathrooms"":1.0,""floors"":1.0,""grade"":6.0}","[0.0,0.0,0.0,0.16055462877931978,-0.11330619060648214]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.5862635960098336,0.4137364039901664,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,8725,0,Cheap,Expensive,0.05454746390969916,floors | grade,floors: -0.043699 | grade: -0.050318,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.5333333333333333,0.9050137651663076,"{""sqft_living"":2450.0,""bedrooms"":3.0,""bathrooms"":1.5,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2450.0,""bedrooms"":3.0,""bathrooms"":1.5,""floors"":1.5,""grade"":8.0}","[0.0,0.0,0.0,-0.043699276256023455,-0.050317737427549226]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.46480179005790845,0.5351982099420916,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,8728,0,Cheap,Expensive,0.033797768367023265,sqft_living | floors,sqft_living: -0.091787 | floors: -0.013077,sqft_living: 1340.0 -> 1341.0 (+0.0003 normalized) | floors: 1.0 -> 1.5 (+0.3333 normalized),0.33361742424242424,0.6943444464208599,"{""sqft_living"":1340.0,""bedrooms"":2.0,""bathrooms"":1.75,""floors"":1.0,""grade"":8.0}","{""sqft_living"":1341.0,""bedrooms"":2.0,""bathrooms"":1.75,""floors"":1.5,""grade"":8.0}","[-0.09178724951236586,0.0,0.0,-0.013077230135703749,0.0]","[0.0002840909090909091,0.0,0.0,0.3333333333333333,0.0]","[0.8752939967890788,0.0,0.0,0.12470600321092119,0.0,0.0002840909090909091,0.0,0.0,0.3333333333333333,0.0]",4
