participant,domain,xai,phase,original label,target label,case,instance id,response time (seconds),attribute values before and after,explanation,sparsity,proximity,counterfactual label,successful counterfactual (0/1),distance to closest minimal counterfactual,confidence for target label original,confidence for target label counterfactual,delta confidence of target label,training response,training correct (0/1),move towards target (0/1),x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,delta confidence/change amount,close to boundary old,distance to boundary,confidence of counterfactual - 50%,reasoning strategy,participant training accuracy,CRT-2 score (0-4),successful counterfactual (continuous),log(time),actionability (0/1),plausibility,boundary distance original,boundary distance new,boundary distance change (new - original),best forward mental model,forward mental model fit conclusion,CRT binarized,attribute selection method,attribute selection ranking score,change amount method,change amount normalized MAE,best-supported attribute selection method,strategy: xai,plausibility (subset)
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,No Diabetes,Diabetes,16,160209,14.786,"""Glucose"" - 83(0.0726066995409) -> 147(0.616731848325)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914)
""BMI"" - 29.3(0.312587805563)
""Age"" - 36(0.405405405405)",,0.8,0.544125148784,Diabetes,1,0.656548322785,4.04768338846e-06,0.992532120206,0.992528072523,,,1,0.544125148784,0,0,0,0,1,0,0,0,0,1.82408049828,0,far from boundary,0.492532120206,,0.5,2,1,,1,0.905151396652,0.215219871146,0.157737508648,-0.0574823624978,,,0,,,,,,,0.897591931266
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,No Diabetes,Diabetes,17,160218,7.646,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 193(0.3237647447)
""BMI"" - 29.3(0.312587805563) -> 36.62904(0.57)
""Age"" - 39(0.486486486486)",,0.8,0.257412194437,Diabetes,1,0.257296848295,0.0239115963161,0.96521920876,0.941307612444,,,1,0,0,0,0.257412194437,0,0,0,0,1,0,3.65681048834,0,far from boundary,0.46521920876,,0.5,2,1,,1,0.948517561112,0.0818222236912,0.0551526408008,-0.0266695828904,,,0,,,,,,,0.886449627679
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,No Diabetes,Diabetes,18,160216,15.992,"""Glucose"" - 151(0.650739670124)
""Blood Pressure"" - 62(0.304347826087) -> 75(0.586956521739)
""Insulin"" - 120(0.173224449394) -> 283(0.509362369051)
""BMI"" - 35.5(0.530345602697)
""Age"" - 28(0.189189189189)",,0.6,0.618746615309,No Diabetes,0,0.618849081932,0.0575860454833,0.381250898435,0.323664852952,,,1,0,0.282608695652,0.336137919657,0,0,0,1,1,0,0,0.523097573294,1,near boundary,0.118749101565,,0.5,2,0,,1,0.969700740049,0.034821278767,0.00665863468353,-0.0281626440835,,,0,,,,,,,0.813965866262
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,No Diabetes,Diabetes,19,160217,9.25,"""Glucose"" - 112(0.319163407584) -> 147(0.616731848325)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 94(0.119607357915)
""BMI"" - 34.1(0.481174487216)
""Age"" - 26(0.135135135135)",,0.8,0.297568440741,Diabetes,1,0.30569355276,0.155856767991,0.675378275218,0.519521507227,,,1,0.297568440741,0,0,0,0,1,0,0,0,0,1.74588913372,1,near boundary,0.175378275218,,0.5,2,1,,1,0.940486311851,0.030760691058,0.0152900486062,-0.0154706424519,,,0,,,,,,,0.915894805211
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,No Diabetes,Diabetes,20,160207,10.055,"""Glucose"" - 89(0.123618432239) -> 145(0.599727937426)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 85(0.10104759548)
""BMI"" - 30.4(0.351222253442)
""Age"" - 38(0.459459459459)",,0.8,0.476109505186,Diabetes,1,0.536977783534,3.06571688036e-06,0.975012638319,0.975009572602,,,1,0.476109505186,0,0,0,0,1,0,0,0,0,2.04786832017,0,far from boundary,0.475012638319,,0.5,2,1,,1,0.927020755365,0.204135275223,0.130364158785,-0.073771116438,,,0,,,,,,,0.920440522982
R_1yltjaSsgo0dVO7,diabetes,none,training,Diabetes,,1,160101,43.114,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)",,,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,,0.5,3,,,,,,,,,,1,,,,,,,
R_1yltjaSsgo0dVO7,diabetes,none,training,No Diabetes,,2,160105,8.155,"""Glucose"" - 116(0.353171229383)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851)
""Age"" - 37(0.432432432432)",,,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.5,3,,,,,,,,,,1,,,,,,,
R_1yltjaSsgo0dVO7,diabetes,none,training,Diabetes,,3,160100,4.19,"""Glucose"" - 186(0.948308110865)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 37(0.432432432432)",,,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.5,3,,,,,,,,,,1,,,,,,,
R_1yltjaSsgo0dVO7,diabetes,none,training,Diabetes,,4,160102,3.05,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455)
""Age"" - 41(0.540540540541)",,,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.5,3,,,,,,,,,,1,,,,,,,
R_1yltjaSsgo0dVO7,diabetes,none,training,No Diabetes,,5,160104,5.789,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393)
""Age"" - 36(0.405405405405)",,,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.5,3,,,,,,,,,,1,,,,,,,
R_1yltjaSsgo0dVO7,diabetes,none,training,No Diabetes,,6,160103,5.262,"""Glucose"" - 99(0.208637986737)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0)
""Age"" - 30(0.243243243243)",,,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.5,3,,,,,,,,,,1,,,,,,,
R_1yltjaSsgo0dVO7,diabetes,none,training,Diabetes,,7,160107,7.607,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,,0.5,3,,,,,,,,,,1,,,,,,,
R_1yltjaSsgo0dVO7,diabetes,none,training,Diabetes,,8,160106,6.924,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,,0.5,3,,,,,,,,,,1,,,,,,,
R_1yltjaSsgo0dVO7,diabetes,none,training,No Diabetes,,9,160110,5.356,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,,Diabetes,0,,,,,,,,,,,,,,,,,0.5,3,,,,,,,,,,1,,,,,,,
R_1yltjaSsgo0dVO7,diabetes,none,training,No Diabetes,,10,160109,4.657,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)",,,,,,,,,,Diabetes,0,,,,,,,,,,,,,,,,,0.5,3,,,,,,,,,,1,,,,,,,
R_1yltjaSsgo0dVO7,diabetes,none,training,Diabetes,,11,160108,6.138,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)",,,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,,0.5,3,,,,,,,,,,1,,,,,,,
R_1yltjaSsgo0dVO7,diabetes,none,training,No Diabetes,,12,160111,4.804,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)",,,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.5,3,,,,,,,,,,1,,,,,,,
R_1yltjaSsgo0dVO7,diabetes,none,testing,Diabetes,No Diabetes,1,160202,29.376,"""Glucose"" - 125(0.429688828431) -> 91(0.140622343139)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 115(0.162913470263)
""BMI"" - 31.1(0.375807811183) -> 23.81664(0.12)
""Age"" - 41(0.540540540541) -> 29(0.216216216216)",,0.4,0.869198620799,No Diabetes,1,0.869211500318,0.0226086726886,0.999998399119,0.97738972643,,,1,-0.289066485292,0,0,-0.255807811183,-0.324324324324,1,0,0,1,1,1.12447224724,0,far from boundary,0.499998399119,,0.5,3,1,,0,0.941615879339,0.0569726484831,0.293671094782,0.236698446299,,,1,,,,,,,0.906012400637
R_1yltjaSsgo0dVO7,diabetes,none,testing,Diabetes,No Diabetes,2,160214,11.86,"""Glucose"" - 104(0.251147763986) -> 89(0.123618432239)
""Blood Pressure"" - 74(0.565217391304) -> 62(0.304347826087)
""Insulin"" - 156(0.247463499134) -> 80(0.0907366163491)
""BMI"" - 29.9(0.33366114077) -> 20.4(0)
""Age"" - 41(0.540540540541)",,0.2,0.878786920518,No Diabetes,1,0.678692702679,0.00403975635919,0.999999999985,0.995960243626,,,1,-0.127529331746,-0.260869565217,-0.156726882785,-0.33366114077,0,1,1,1,1,0,1.13333530617,0,far from boundary,0.499999999985,,0.5,3,1,,1,0.906559010459,0.0501717968156,0.472521612879,0.422349816063,,,1,,,,,,,0.874160927306
R_1yltjaSsgo0dVO7,diabetes,none,testing,Diabetes,No Diabetes,3,160212,7.869,"""Glucose"" - 111(0.310661452134) -> 82(0.0641047440911)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 207(0.352635486266) -> 36(0)
""BMI"" - 37.1(0.586541163248) -> 22.39304(0.07)
""Age"" - 56(0.945945945946)",,0.4,1.11573335756,No Diabetes,1,1.11573748195,0.0145223683682,1,0.985477631632,,,1,-0.246556708043,0,-0.352635486266,-0.516541163248,0,1,0,1,1,0,0.883255506304,0,far from boundary,0.5,,0.5,3,1,,1,0.872702890062,0.0372518432215,0.526584760362,0.489332917141,,,1,,,,,,,0.821196458557
R_1yltjaSsgo0dVO7,diabetes,none,testing,Diabetes,No Diabetes,4,160211,10.79,"""Glucose"" - 145(0.599727937426) -> 79(0.0385988777419)
""Blood Pressure"" - 80(0.695652173913) -> 62(0.304347826087)
""Insulin"" - 130(0.193846407655) -> 99(0.129918337045)
""BMI"" - 37.9(0.614638943523) -> 25.24024(0.17)
""Age"" - 40(0.513513513514)",,0.2,1.46100042164,No Diabetes,1,1.26101742555,0.0173759567743,0.999999999872,0.982624043098,,,1,-0.561129059684,-0.391304347826,-0.0639280706096,-0.444638943523,0,1,1,1,1,0,0.672569308361,0,far from boundary,0.499999999872,,0.5,3,1,,1,0.929207076696,0.0747170723186,0.324208989821,0.249491917502,,,1,,,,,,,0.883640341721
R_1yltjaSsgo0dVO7,diabetes,none,testing,Diabetes,No Diabetes,5,160200,22.128,"""Glucose"" - 154(0.676245536473) -> 91(0.140622343139)
""Blood Pressure"" - 72(0.521739130435) -> 59(0.239130434783)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252) -> 20.4(0)
""Age"" - 37(0.432432432432)",,0.4,1.20106414524,No Diabetes,1,0.927168105671,0.011786029432,0.999999995867,0.988213966435,,,1,-0.535623193334,-0.282608695652,0,-0.382832256252,0,1,1,0,1,0,0.822782005733,0,far from boundary,0.499999995867,,0.5,3,1,,1,0.932901810865,0.0980127823706,0.409012374021,0.31099959165,,,1,,,,,,,0.87294179956
R_1yltjaSsgo0dVO7,diabetes,none,testing,Diabetes,No Diabetes,6,160210,8.413,"""Glucose"" - 100(0.217139942187) -> 90(0.132120387689)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 215(0.369133052875) -> 46(0.0206219582612)
""BMI"" - 39.4(0.66732228154) -> 22.10832(0.06)
""Age"" - 43(0.594594594595)",,0.4,1.04085293065,No Diabetes,1,1.04085705504,0.00206481615935,0.999999999999,0.99793518384,,,1,-0.0850195544975,0,-0.348511094614,-0.60732228154,0,1,0,1,1,0,0.958766752203,0,far from boundary,0.499999999999,,0.5,3,1,,1,0.915889901373,0.0664632820126,0.458241716508,0.391778434496,,,1,,,,,,,0.915889901373
R_1yltjaSsgo0dVO7,diabetes,none,testing,Diabetes,No Diabetes,7,160203,7.699,"""Glucose"" - 161(0.735759224622) -> 84(0.0811086549906)
""Blood Pressure"" - 68(0.434782608696) -> 58(0.217391304348)
""Insulin"" - 132(0.197970799307) -> 84(0.0989853996536)
""BMI"" - 25.5(0.179123349255) -> 20.4(0)
""Age"" - 47(0.702702702703)",,0.2,1.15015062289,No Diabetes,1,0.950069284568,0.0154053958182,1,0.984594604182,,,1,-0.654650569631,-0.217391304348,-0.0989853996536,-0.179123349255,0,1,1,1,1,0,0.856057097729,0,far from boundary,0.5,,0.5,3,1,,1,0.884665683585,0.0605519329641,0.429030502273,0.368478569309,,,1,,,,,,,0.817484991737
R_1yltjaSsgo0dVO7,diabetes,none,testing,Diabetes,No Diabetes,8,160201,5.764,"""Glucose"" - 187(0.956810066315) -> 84(0.0811086549906)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 200(0.338200115483)
""BMI"" - 36.4(0.561955605507) -> 23.2472(0.1)
""Age"" - 36(0.405405405405)",,0.6,1.33765701683,No Diabetes,1,1.61500585788,1.00978194599e-05,0.999999435185,0.999989337366,,,1,-0.875701411325,0,0,-0.461955605507,0,1,0,0,1,0,0.747567818046,0,far from boundary,0.499999435185,,0.5,3,1,,1,0.899410576636,0.281142117469,0.298809980969,0.0176678635002,,,1,,,,,,,0.892890171801
R_1yltjaSsgo0dVO7,diabetes,none,testing,Diabetes,No Diabetes,9,160213,7.27,"""Glucose"" - 117(0.361673184833) -> 92(0.149124298589)
""Blood Pressure"" - 88(0.869565217391) -> 59(0.239130434783)
""Insulin"" - 145(0.224779345047)
""BMI"" - 34.5(0.495223377353) -> 22.67776(0.08)
""Age"" - 40(0.513513513514)",,0.4,1.25820704621,No Diabetes,1,1.25820292181,0.00760236055804,0.999999702243,0.992397341685,,,1,-0.212548886244,-0.630434782609,0,-0.415223377353,0,1,1,0,1,0,0.788739297458,0,far from boundary,0.499999702243,,0.5,3,1,,1,0.948171263221,0.0929170929375,0.262074863655,0.169157770718,,,1,,,,,,,0.858472743529
R_1yltjaSsgo0dVO7,diabetes,none,testing,Diabetes,No Diabetes,10,160204,7.938,"""Glucose"" - 125(0.429688828431) -> 89(0.123618432239)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 122(0.177348841046)
""BMI"" - 28.9(0.298538915426) -> 22.39304(0.07)
""Age"" - 45(0.648648648649)",,0.6,0.534609311617,No Diabetes,1,0.534622191136,0.0314886929294,0.999999998017,0.968511305087,,,1,-0.306070396191,0,0,-0.228538915426,0,1,0,0,1,0,1.81162445929,0,far from boundary,0.499999998017,,0.5,3,1,,1,0.893078137676,0.0395820491408,0.358549897868,0.318967848727,,,1,,,,,,,0.885656730988
R_1yltjaSsgo0dVO7,diabetes,none,testing,No Diabetes,Diabetes,11,160207,40.588,"""Glucose"" - 89(0.123618432239) -> 191(0.990817888114)
""Blood Pressure"" - 74(0.565217391304) -> 83(0.760869565217)
""Insulin"" - 85(0.10104759548) -> 351(0.649591685226)
""BMI"" - 30.4(0.351222253442) -> 44.31648(0.84)
""Age"" - 38(0.459459459459) -> 48(0.72972972973)",,0,2.37044373636,Diabetes,1,2.10960946584,3.06571688036e-06,0.999994820499,0.999991754782,,,1,0.867199455875,0.195652173913,0.548544089747,0.488777746558,0.27027027027,1,1,1,1,1,0.421858464491,0,far from boundary,0.499994820499,,0.5,3,1,,0,0.858156391886,0.204135275223,0.46300740197,0.258872126747,,,1,,,,,,,0.824281465424
R_1yltjaSsgo0dVO7,diabetes,none,testing,No Diabetes,Diabetes,12,160209,9.917,"""Glucose"" - 83(0.0726066995409) -> 191(0.990817888114)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914) -> 405(0.760950259837)
""BMI"" - 29.3(0.312587805563) -> 41.754(0.75)
""Age"" - 36(0.405405405405) -> 51(0.810810810811)",,0.2,2.44980219434,Diabetes,1,2.13741302816,4.04768338846e-06,0.99413777178,0.994133724096,,,1,0.918211188573,0,0.688773405923,0.437412194437,0.405405405405,1,0,1,1,1,0.405801630186,0,far from boundary,0.49413777178,,0.5,3,1,,0,0.875598608041,0.215219871146,0.158718148684,-0.0565017224619,,,1,,,,,,,0.82553266472
R_1yltjaSsgo0dVO7,diabetes,none,testing,No Diabetes,Diabetes,13,160216,11.524,"""Glucose"" - 151(0.650739670124) -> 187(0.956810066315)
""Blood Pressure"" - 62(0.304347826087)
""Insulin"" - 120(0.173224449394) -> 298(0.540295306442)
""BMI"" - 35.5(0.530345602697) -> 45.45536(0.88)
""Age"" - 28(0.189189189189)",,0.4,1.02279565054,Diabetes,1,0.822701432703,0.0575860454833,0.999999543056,0.942413497572,,,1,0.306070396191,0,0.367070857049,0.349654397303,0,1,0,1,1,0,0.921409371534,1,near boundary,0.499999543056,,0.5,3,1,,1,0.871226309523,0.034821278767,0.426600788487,0.39177950972,,,1,,,,,,,0.846691037907
R_1yltjaSsgo0dVO7,diabetes,none,testing,No Diabetes,Diabetes,14,160206,8.977,"""Glucose"" - 103(0.242645808536) -> 178(0.880292467267)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 82(0.0948610080013) -> 434(0.820753938794)
""BMI"" - 19.4(0) -> 44.31648(0.84)
""Age"" - 22(0.027027027027) -> 36(0.405405405405)",,0.2,2.5819179679,Diabetes,1,1.90417884466,2.60449439793e-11,0.935786725059,0.935786725033,,,1,0.637646658732,0,0.725892930793,0.84,0.378378378378,1,0,1,1,1,0.362438596682,0,far from boundary,0.435786725059,,0.5,3,1,,0,0.868997330034,0.558946397893,0.0625985365062,-0.496347861387,,,1,,,,,,,0.805401348332
R_1yltjaSsgo0dVO7,diabetes,none,testing,No Diabetes,Diabetes,15,160219,7.617,"""Glucose"" - 139(0.548716204727) -> 189(0.973813977215)
""Blood Pressure"" - 64(0.347826086957) -> 75(0.586956521739)
""Insulin"" - 140(0.214468365916) -> 409(0.769199043141)
""BMI"" - 28.6(0.288002247822) -> 47.16368(0.94)
""Age"" - 26(0.135135135135)",,0.2,1.87095663667,Diabetes,1,1.87896640255,0.051363697101,0.99659498468,0.945231287579,,,1,0.425097772488,0.239130434783,0.554730677225,0.651997752178,0,1,1,1,1,0,0.505212824847,1,near boundary,0.49659498468,,0.5,3,1,,1,0.886154916917,0.038863565943,0.199153164632,0.160289598689,,,1,,,,,,,0.775300141473
R_1yltjaSsgo0dVO7,diabetes,none,testing,No Diabetes,Diabetes,16,160205,7.513,"""Glucose"" - 100(0.217139942187) -> 180(0.897296378167)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 46(0.0206219582612) -> 419(0.789821001402)
""BMI"" - 19.5(0) -> 40.04568(0.69)
""Age"" - 28(0.189189189189)",,0.4,2.13935547912,Diabetes,1,1.75629478806,4.55950587885e-06,0.999324183201,0.999319623696,,,1,0.68015643598,0,0.769199043141,0.69,0,1,0,1,1,0,0.467112470765,0,far from boundary,0.499324183201,,0.5,3,1,,1,0.906566247097,0.284435118814,0.144667989267,-0.139767129547,,,1,,,,,,,0.827832431269
R_1yltjaSsgo0dVO7,diabetes,none,testing,No Diabetes,Diabetes,17,160218,7.575,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 193(0.3237647447) -> 317(0.579477027138)
""BMI"" - 29.3(0.312587805563) -> 48.01784(0.97)
""Age"" - 39(0.486486486486)",,0.6,0.913124476875,Diabetes,1,0.913009130733,0.0239115963161,0.999554760944,0.975643164628,,,1,0,0,0.255712282438,0.657412194437,0,0,0,1,1,0,1.06846677461,0,far from boundary,0.499554760944,,0.5,3,1,,1,0.90945303985,0.0818222236912,0.316081961575,0.234259737884,,,1,,,,,,,0.829150517242
R_1yltjaSsgo0dVO7,diabetes,none,testing,No Diabetes,Diabetes,18,160208,9.954,"""Glucose"" - 126(0.43819078388) -> 183(0.922802244516)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 75(0.0804256372185) -> 230(0.400065990266)
""BMI"" - 25.9(0.193172239393) -> 48.58728(0.99)
""Age"" - 39(0.486486486486)",,0.4,1.60107957429,Diabetes,1,1.40099823597,0.0118459203727,0.992893638836,0.981047718464,,,1,0.484611460636,0,0.319640353048,0.796827760607,0,1,0,1,1,0,0.612741386635,0,far from boundary,0.492893638836,,0.5,3,1,,1,0.875288298199,0.0900870805017,0.29986423682,0.209777156319,,,1,,,,,,,0.849303069772
R_1yltjaSsgo0dVO7,diabetes,none,testing,No Diabetes,Diabetes,19,160215,6.91,"""Glucose"" - 117(0.361673184833) -> 186(0.948308110865)
""Blood Pressure"" - 60(0.260869565217) -> 69(0.45652173913)
""Insulin"" - 106(0.144353707828) -> 264(0.470180648354)
""BMI"" - 33.8(0.470637819612) -> 47.16368(0.94)
""Age"" - 27(0.162162162162)",,0.2,1.57747622086,Diabetes,1,1.57746334134,0.077624123637,0.996086745493,0.918462621856,,,1,0.586634926033,0.195652173913,0.325826940526,0.469362180388,0,1,1,1,1,0,0.582235478235,1,near boundary,0.496086745493,,0.5,3,1,,1,0.919567407217,0.0606767911965,0.200274724641,0.139597933445,,,1,,,,,,,0.835301440229
R_1yltjaSsgo0dVO7,diabetes,none,testing,No Diabetes,Diabetes,20,160217,4.655,"""Glucose"" - 112(0.319163407584) -> 174(0.846284645468)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 94(0.119607357915) -> 235(0.410376969397)
""BMI"" - 34.1(0.481174487216) -> 48.58728(0.99)
""Age"" - 26(0.135135135135)",,0.4,1.32671636215,Diabetes,1,1.33484147417,0.155856767991,0.996031282545,0.840174514554,,,1,0.527121237885,0,0.290769611482,0.508825512784,0,1,0,1,1,0,0.633273651041,1,near boundary,0.496031282545,,0.5,3,1,,1,0.936837327584,0.030760691058,0.104786365094,0.0740256740355,,,1,,,,,,,0.801886339787
R_5tEkygPCjFKzz2T,diabetes,counterfactual,training,Diabetes,,1,160107,67.813,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)","""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043) -> 73.4(0.552173913043)
""Insulin"" - 184(0.305204982265) -> 135.51(0.205209106657)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,,0.666666666667,2,,,,,,,,,,0,,,,,,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,training,Diabetes,,2,160106,35.303,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)","""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913) -> 75.4(0.595652173913)
""Insulin"" - 200(0.338200115483) -> 151.51(0.238204239875)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,2,,,,,,,,,,0,,,,,,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,training,No Diabetes,,3,160111,22.099,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)","""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0) -> 92(0.95652173913)
""Insulin"" - 83(0.0969232038274) -> 155(0.245401303308)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)",,,,,,,,,Diabetes,0,,,,,,,,,,,,,,,,,0.666666666667,2,,,,,,,,,,0,,,,,,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,training,Diabetes,,4,160108,28.146,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)","""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783) -> 77.4(0.639130434783)
""Insulin"" - 180(0.296956198961) -> 131.51(0.196960323352)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)",,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,,0.666666666667,2,,,,,,,,,,0,,,,,,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,training,No Diabetes,,5,160109,26.884,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)","""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696) -> 72.6(0.534782608696)
""Insulin"" - 130(0.193846407655) -> 178.49(0.293842283263)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)",,,,,,,,,Diabetes,0,,,,,,,,,,,,,,,,,0.666666666667,2,,,,,,,,,,0,,,,,,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,training,No Diabetes,,6,160110,38.791,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)","""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957) -> 71(0.5)
""Insulin"" - 70(0.0701146580879) -> 118.49(0.170110533696)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,2,,,,,,,,,,0,,,,,,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,training,No Diabetes,,7,160104,42.086,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393)
""Age"" - 36(0.405405405405)","""Glucose"" - 95(0.174630164938) -> 128(0.45519469478)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393) -> 28.75(0.293270581624)
""Age"" - 36(0.405405405405)",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,2,,,,,,,,,,0,,,,,,,
