_row,x_1 Glucose SHAP change Δφ,x_2 Blood Pressure SHAP change Δφ,x_3 Insulin SHAP change Δφ,x_4 BMI SHAP change Δφ,x_5 Age SHAP change Δφ,x_1 Glucose target-helpful SHAP change,x_2 Blood Pressure target-helpful SHAP change,x_3 Insulin target-helpful SHAP change,x_4 BMI target-helpful SHAP change,x_5 Age target-helpful SHAP change,x_1_train_change,x_2_train_change,x_3_train_change,x_4_train_change,x_5_train_change
355,,,,,,,,,,,-0.31457235164087727,,,-0.10009834223096367,
356,,,,,,,,,,,0.13603128719605503,,,0.1756111267209888,
357,,,,,,,,,,,-0.09998299608910037,,,-0.11941556617027246,
358,,,,,,,,,,,0.10202346539704128,,,0.29502669289126116,
359,,,,,,,,,,,,0.09999999999999988,0.09999587560834758,,
360,,,,,,,,,,,,0.15217391304347827,0.09999587560834755,,
361,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
362,,,,,,,,,,,,1.3478260869565217,0.14847809948032636,,
363,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
364,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
365,0.5994089269465667,0.0,,,,0.5994089269465667,0.0,,,,,,,,
366,,0.0,0.2221892827958798,,,,0.0,0.2221892827958798,,,,,,,
367,0.1532561744177349,0.0,,,,0.1532561744177349,0.0,,,,,,,,
368,0.0832860905859575,0.0,,,,0.0832860905859575,0.0,,,,,,,,
369,,0.0,0.5720776255217589,,,,0.0,0.5720776255217589,,,,,,,
370,0.5698586070202594,0.0,0.4301313961263271,0.0,,0.5698586070202594,0.0,0.4301313961263271,0.0,,,,,,
371,0.5997475919429218,0.2598164947571587,,0.0,,0.5997475919429218,0.2598164947571587,,0.0,,,,,,
372,0.6116062576239678,0.0,,0.2555027034974014,,0.6116062576239678,0.0,,0.2555027034974014,,,,,,
373,,0.0,0.5076827823826435,,,,0.0,0.5076827823826435,,,,,,,
374,0.0,0.1487601687830334,,,,0.0,0.1487601687830334,,,,,,,,
375,,,0.0180158421946156,,,,,-0.0180158421946156,,,,,,,
376,0.0358180380465491,,0.0,-0.1789791903926837,,-0.0358180380465491,,-0.0,0.1789791903926837,,,,,,
377,-0.0428743184676101,-0.3612072062595903,-0.1866435926194945,,,0.0428743184676101,0.3612072062595903,0.1866435926194945,,,,,,,
378,,,0.0,,,,,-0.0,,,,,,,
379,,,-0.3380665107616221,,,,,0.3380665107616221,,,,,,,
380,,,0.0,,,,,-0.0,,,,,,,
381,,,0.0,,,,,-0.0,,,,,,,
382,,-0.1594916882353704,-0.0912833483742839,,,,0.1594916882353704,0.0912833483742839,,,,,,,
383,,0.0,-0.0274631697272601,,,,-0.0,0.0274631697272601,,,,,,,
384,,,-0.4446691800199732,,,,,0.4446691800199732,,,,,,,
385,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
386,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
387,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
388,,,,,,,,,,,,0.15217391304347827,0.09999587560834755,,
389,,,,,,,,,,,,1.3478260869565217,0.14847809948032636,,
390,,,,,,,,,,,,0.09999999999999988,0.09999587560834758,,
391,,,,,,,,,,,-0.31457235164087727,,,-0.10009834223096367,
392,,,,,,,,,,,0.13603128719605503,,,0.1756111267209888,
393,,,,,,,,,,,-0.09998299608910037,,,-0.11941556617027246,
394,,,,,,,,,,,0.10202346539704128,,,0.29502669289126116,
395,,,,,,,,,,,-0.212548886243836,,,-0.1510255689800504,
396,,,,,,,,,,,0.28056452984186353,,,0.10009834223096367,
397,0.1587228667435033,,,0.318820019889739,,0.1587228667435033,,,0.318820019889739,,,,,,
398,0.4333683941514627,,,0.0997235931071799,,0.4333683941514627,,,0.0997235931071799,,,,,,
399,0.6232370132223821,,0.0,,,0.6232370132223821,,0.0,,,,,,,
400,,,0.3655826843936144,0.3505066801652213,,,,0.3655826843936144,0.3505066801652213,,,,,,
401,,,0.3762863640697854,-0.0458089220852734,,,,0.3762863640697854,-0.0458089220852734,,,,,,
402,0.4417255366023147,0.4269016712264165,,0.0,,0.4417255366023147,0.4269016712264165,,0.0,,,,,,
403,,0.0,,0.0212735748773325,,,0.0,,0.0212735748773325,,,,,,
404,0.1236614768166863,0.0,,,,0.1236614768166863,0.0,,,,,,,,
405,0.4718504221720608,,,0.0,,0.4718504221720608,,,0.0,,,,,,
406,,0.0812803091954273,0.1982077099513408,,,,0.0812803091954273,0.1982077099513408,,,,,,,
407,-0.5519777763732049,0.0,,,,0.5519777763732049,-0.0,,,,,,,,
408,,-0.1594916882353704,-0.0912833483742839,,,,0.1594916882353704,0.0912833483742839,,,,,,,
409,,,-0.4035272350390427,-0.5689443931746987,,,,0.4035272350390427,0.5689443931746987,,,,,,
410,-0.1261057072232865,,,0.0,,0.1261057072232865,,,-0.0,,,,,,
411,,,-0.0990304497002271,-0.1413436043613858,,,,0.0990304497002271,0.1413436043613858,,,,,,
412,-0.0720597040225727,,,0.0,,0.0720597040225727,,,-0.0,,,,,,
413,,,-0.2502945385823831,-0.1415858177021446,,,,0.2502945385823831,0.1415858177021446,,,,,,
414,,,0.0,-0.1622159014581717,,,,-0.0,0.1622159014581717,,,,,,
415,-0.0428743184676101,,-0.5476281809593797,,,0.0428743184676101,,0.5476281809593797,,,,,,,
416,-0.22146247531117,,0.0,,,0.22146247531117,,-0.0,,,,,,,
417,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
418,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
419,,,,,,,,,,,,0.09999999999999988,0.09999587560834758,,
420,,,,,,,,,,,,0.15217391304347827,0.09999587560834755,,
421,,,,,,,,,,,,1.3478260869565217,0.14847809948032636,,
422,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
423,,,,,,,,,,,-0.212548886243836,,,-0.1510255689800504,
424,,,,,,,,,,,0.28056452984186353,,,0.10009834223096367,
425,,,,,,,,,,,-0.31457235164087727,,,-0.10009834223096367,
426,,,,,,,,,,,-0.09998299608910037,,,-0.11941556617027246,
427,,,,,,,,,,,0.10202346539704128,,,0.29502669289126116,
428,,,,,,,,,,,0.13603128719605503,,,0.1756111267209888,
429,,0.1785094456137382,,,,,0.1785094456137382,,,,,,,,
430,0.4718504221720608,,,,,0.4718504221720608,,,,,,,,,
431,,,,0.0,,,,,0.0,,,,,,
432,0.5704272865124498,,,,,0.5704272865124498,,,,,,,,,
433,,0.1881153336141498,,,,,0.1881153336141498,,,,,,,,
434,,0.0,,,,,0.0,,,,,,,,
435,,0.1128770502504012,,,,,0.1128770502504012,,,,,,,,
436,,0.1044632431877599,,,,,0.1044632431877599,,,,,,,,
437,,0.4640331886591421,,,,,0.4640331886591421,,,,,,,,
438,,0.1738207351775687,,,,,0.1738207351775687,,,,,,,,
439,,-0.1594916882353704,,,,,0.1594916882353704,,,,,,,,
440,,0.0,,,,,-0.0,,,,,,,,
441,-0.632833473215328,,,,,0.632833473215328,,,,,,,,,
442,-0.5183866638286103,,,,,0.5183866638286103,,,,,,,,,
443,-0.1851035135594714,,,,,0.1851035135594714,,,,,,,,,
444,,,,-0.4213473845236165,,,,,0.4213473845236165,,,,,,
445,,,,-0.1789791903926837,,,,,0.1789791903926837,,,,,,
446,-0.2427098480038931,,,,,0.2427098480038931,,,,,,,,,
447,,,,-0.2299890984070977,,,,,0.2299890984070977,,,,,,
448,,0.0,,,,,-0.0,,,,,,,,
449,,,,,,,,,,,,0.15217391304347827,0.09999587560834755,,
450,,,,,,,,,,,,0.09999999999999988,0.09999587560834758,,
451,,,,,,,,,,,,1.3478260869565217,0.14847809948032636,,
452,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
453,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
454,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
455,,,,,,,,,,,-0.09998299608910037,,,-0.11941556617027246,
456,,,,,,,,,,,0.13603128719605503,,,0.1756111267209888,
457,,,,,,,,,,,0.28056452984186353,,,0.10009834223096367,
458,,,,,,,,,,,-0.212548886243836,,,-0.1510255689800504,
459,,,,,,,,,,,-0.31457235164087727,,,-0.10009834223096367,
460,,,,,,,,,,,0.10202346539704128,,,0.29502669289126116,
461,,0.0,0.0057110590734573,,0.0,,0.0,0.0057110590734573,,0.0,,,,,
462,,0.2598164947571587,0.0,-0.0844535318459002,,,0.2598164947571587,0.0,-0.0844535318459002,,,,,,
463,,,0.1433747562928317,,,,,0.1433747562928317,,,,,,,
464,,,-0.3379190677645966,0.3184607645298956,,,,-0.3379190677645966,0.3184607645298956,,,,,,
465,0.0,,0.1345971946801331,,,0.0,,0.1345971946801331,,,,,,,
466,,0.0,-0.077099549505174,,,,0.0,-0.077099549505174,,,,,,,
467,,,-0.3714189831498981,0.3110880698373875,,,,-0.3714189831498981,0.3110880698373875,,,,,,
468,0.1511221147491711,,0.0,,,0.1511221147491711,,0.0,,,,,,,
469,,,0.0095336319476618,0.0,,,,0.0095336319476618,0.0,,,,,,
470,,,-0.3293807648369847,0.2555027034974014,,,,-0.3293807648369847,0.2555027034974014,,,,,,
471,,0.0,0.0,-0.1622159014581717,,,-0.0,-0.0,0.1622159014581717,,,,,,
472,,0.1104701802678344,-0.1866435926194945,,,,-0.1104701802678344,0.1866435926194945,,,,,,,
473,,,-0.4397287368980317,0.0,,,,0.4397287368980317,-0.0,,,,,,
474,,,0.0,-0.0702829591013527,,,,-0.0,0.0702829591013527,,,,,,
475,,,0.0952023915844025,-0.1931840273683421,0.0,,,-0.0952023915844025,0.1931840273683421,-0.0,,,,,
476,,,-0.3450286124824583,-0.1415858177021446,,,,0.3450286124824583,0.1415858177021446,,,,,,
477,,,,-0.4394581400391232,0.0,,,,0.4394581400391232,-0.0,,,,,
478,,1.962332510199727e-05,-0.0912833483742839,,0.0,,-1.962332510199727e-05,0.0912833483742839,,-0.0,,,,,
479,,,,,-0.0710785404602844,,,,,0.0710785404602844,,,,,
480,,,-0.4889842894017672,0.0,,,,0.4889842894017672,-0.0,,,,,,
481,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
482,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
483,,,,,,,,,,,,0.09999999999999988,0.09999587560834758,,
484,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
485,,,,,,,,,,,,1.3478260869565217,0.14847809948032636,,
486,,,,,,,,,,,,0.15217391304347827,0.09999587560834755,,
487,,,,,,,,,,,-0.212548886243836,,,-0.1510255689800504,
488,,,,,,,,,,,-0.09998299608910037,,,-0.11941556617027246,
489,,,,,,,,,,,0.13603128719605503,,,0.1756111267209888,
490,,,,,,,,,,,-0.31457235164087727,,,-0.10009834223096367,
491,,,,,,,,,,,0.28056452984186353,,,0.10009834223096367,
492,,,,,,,,,,,0.10202346539704128,,,0.29502669289126116,
493,0.6269965001843818,,,,,0.6269965001843818,,,,,,,,,
494,0.1656032615099423,,0.3655826843936144,0.4643916555484584,,0.1656032615099423,,0.3655826843936144,0.4643916555484584,,,,,,
495,,,0.3762863640697854,0.1985129949076945,,,,0.3762863640697854,0.1985129949076945,,,,,,
496,0.1834007067951574,,0.0,0.3990719245684982,,0.1834007067951574,,0.0,0.3990719245684982,,,,,,
497,0.6203490976763935,,0.2486603080462167,0.130989557904114,,0.6203490976763935,,0.2486603080462167,0.130989557904114,,,,,,
498,0.5516049220916754,,,0.169608850856811,,0.5516049220916754,,,0.169608850856811,,,,,,
499,0.1801765778617069,,0.0,0.4177722600622935,,0.1801765778617069,,0.0,0.4177722600622935,,,,,,
500,0.1431168648086459,0.0,0.0,0.447459441204446,,0.1431168648086459,0.0,0.0,0.447459441204446,,,,,,
501,0.1510378874943874,,0.0,0.4472703692683893,,0.1510378874943874,,0.0,0.4472703692683893,,,,,,
502,0.6016413080942027,0.0,0.0,0.3667180146263389,,0.6016413080942027,0.0,0.0,0.3667180146263389,,,,,,
503,-0.6193996877688288,,-0.2330610241032093,,,0.6193996877688288,,0.2330610241032093,,,,,,,
504,-0.5116178537794143,-0.1594916882353704,-0.2997378362688762,0.0,,0.5116178537794143,0.1594916882353704,0.2997378362688762,-0.0,,,,,,
505,-0.7273206036405648,0.0,0.0,-0.2726788553972414,,0.7273206036405648,-0.0,-0.0,0.2726788553972414,,,,,,
506,-0.6536382663485801,,0.0,-0.1789791903926837,,0.6536382663485801,,-0.0,0.1789791903926837,,,,,,
507,-0.0428743184676101,,-0.6095567472445185,,,0.0428743184676101,,0.6095567472445185,,,,,,,
508,-0.2420080396080172,,-0.1360953520581548,,,0.2420080396080172,,0.1360953520581548,,,,,,,
509,-0.6907978436936488,,-0.0943846493990486,,,0.6907978436936488,,0.0943846493990486,,,,,,,
510,-0.1397343012678007,,-0.0639603641324493,-0.1931840273683421,,0.1397343012678007,,0.0639603641324493,0.1931840273683421,,,,,,
511,-0.8234727029501696,,-0.0367782668813332,,,0.8234727029501696,,0.0367782668813332,,,,,,,
512,-0.2648498799636619,,0.0,0.1244131163603808,,0.2648498799636619,,-0.0,-0.1244131163603808,,,,,,
513,,,,,,,,,,,0.28056452984186353,,,0.10009834223096367,
514,,,,,,,,,,,-0.212548886243836,,,-0.1510255689800504,
515,,,,,,,,,,,-0.09998299608910037,,,-0.11941556617027246,
516,,,,,,,,,,,-0.31457235164087727,,,-0.10009834223096367,
517,,,,,,,,,,,0.10202346539704128,,,0.29502669289126116,
518,,,,,,,,,,,0.13603128719605503,,,0.1756111267209888,
519,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
520,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
521,,,,,,,,,,,,1.3478260869565217,0.14847809948032636,,
522,,,,,,,,,,,,0.15217391304347827,0.09999587560834755,,
523,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
524,,,,,,,,,,,,0.09999999999999988,0.09999587560834758,,
525,0.5668026792437348,,,0.1517270231954494,,0.5668026792437348,,,0.1517270231954494,,,,,,
526,,,0.4535868012681425,0.0,,,,0.4535868012681425,0.0,,,,,,
527,0.6002614946871669,,,0.3680974619715407,,0.6002614946871669,,,0.3680974619715407,,,,,,
528,0.529793359264418,,0.2811827713679655,0.0,,0.529793359264418,,0.2811827713679655,0.0,,,,,,
529,0.2201823215825564,,0.0592920265566705,0.3030032270570541,,0.2201823215825564,,0.0592920265566705,0.3030032270570541,,,,,,
530,0.1791527902312164,,0.4659181310555774,0.3505066801652213,,0.1791527902312164,,0.4659181310555774,0.3505066801652213,,,,,,
531,0.1939238273954501,,,0.4043575864841857,,0.1939238273954501,,,0.4043575864841857,,,,,,
532,0.6259941778893353,,,,,0.6259941778893353,,,,,,,,,
533,0.0706593690753806,,,0.5199166672418454,,0.0706593690753806,,,0.5199166672418454,,,,,,
534,0.1750758984786826,0.0,0.1044123383676163,,,0.1750758984786826,0.0,0.1044123383676163,,,,,,,
535,,0.0,,,,,-0.0,,,,,,,,
536,0.0212517689668134,,,,,-0.0212517689668134,,,,,,,,,
537,0.062822049678379,,,0.0846439116966956,,-0.062822049678379,,,-0.0846439116966956,,,,,,
538,,,,0.0297502774678405,,,,,-0.0297502774678405,,,,,,
539,0.1823630654540377,,-0.1360953520581548,-0.0442184370364942,,-0.1823630654540377,,0.1360953520581548,0.0442184370364942,,,,,,
540,,,,0.0667144951933316,,,,,-0.0667144951933316,,,,,,
541,0.1831001098816525,,-0.0590966204264987,-0.0970298698358208,,-0.1831001098816525,,0.0590966204264987,0.0970298698358208,,,,,,
542,-0.0428743184676101,,,0.1281590072864955,,0.0428743184676101,,,-0.1281590072864955,,,,,,
543,0.1790848989681041,,-0.0912833483742839,0.1003913352615842,,-0.1790848989681041,,0.0912833483742839,-0.1003913352615842,,,,,,
544,0.0555582583720501,,,,,-0.0555582583720501,,,,,,,,,
545,,,,,,,,,,,0.28056452984186353,,,0.10009834223096367,
546,,,,,,,,,,,0.13603128719605503,,,0.1756111267209888,
547,,,,,,,,,,,-0.212548886243836,,,-0.1510255689800504,
548,,,,,,,,,,,-0.31457235164087727,,,-0.10009834223096367,
549,,,,,,,,,,,0.10202346539704128,,,0.29502669289126116,
550,,,,,,,,,,,-0.09998299608910037,,,-0.11941556617027246,
551,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
552,,,,,,,,,,,,0.09999999999999988,0.09999587560834758,,
553,,,,,,,,,,,,1.3478260869565217,0.14847809948032636,,
554,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
555,,,,,,,,,,,,0.15217391304347827,0.09999587560834755,,
556,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
557,0.4718504221720608,,,0.2102901355265288,,0.4718504221720608,,,0.2102901355265288,,,,,,
558,0.620602329968887,,,,,0.620602329968887,,,,,,,,,
559,0.5351533340321943,,,0.185648003515225,,0.5351533340321943,,,0.185648003515225,,,,,,
560,,,,0.5417300227959712,,,,,0.5417300227959712,,,,,,
561,,,0.4446171409385563,0.0,,,,0.4446171409385563,0.0,,,,,,
562,,,,0.5623605623092585,,,,,0.5623605623092585,,,,,,
563,,0.0,,0.3110880698373875,,,0.0,,0.3110880698373875,,,,,,
564,,-0.2255762713597698,,0.318820019889739,,,-0.2255762713597698,,0.318820019889739,,,,,,
565,0.5324307451542122,0.0,,0.2555027034974014,,0.5324307451542122,0.0,,0.2555027034974014,,,,,,
566,0.1529904031430692,,,0.4449585952233686,,0.1529904031430692,,,0.4449585952233686,,,,,,
567,-0.0428743184676101,,,,,0.0428743184676101,,,,,,,,,
568,-0.5045100560130181,,0.0,-0.4947826033148077,,0.5045100560130181,,-0.0,0.4947826033148077,,,,,,
569,-0.4606729729741048,,0.0,-0.4141844762221023,,0.4606729729741048,,-0.0,0.4141844762221023,,,,,,
570,-0.2427098480038931,,-0.0367782668813332,-0.331174894522219,,0.2427098480038931,,0.0367782668813332,0.331174894522219,,,,,,
571,,-0.1594916882353704,-0.0912833483742839,,,,0.1594916882353704,0.0912833483742839,,,,,,,
572,,0.1229668269405774,-0.0590966204264987,-0.1931840273683421,,,-0.1229668269405774,0.0590966204264987,0.1931840273683421,,,,,,
573,,,-0.0392371729403954,-0.1413436043613858,,,,0.0392371729403954,0.1413436043613858,,,,,,
574,-0.284795679955597,,0.0,-0.3060564263711572,,0.284795679955597,,-0.0,0.3060564263711572,,,,,,
575,-0.0631422034921446,,-0.0943846493990486,0.0,,0.0631422034921446,,0.0943846493990486,-0.0,,,,,,
576,-0.5775135623694275,,0.0,-0.2719557663810021,,0.5775135623694275,,-0.0,0.2719557663810021,,,,,,
577,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
578,,,,,,,,,,,,1.3478260869565217,0.14847809948032636,,
579,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
580,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
581,,,,,,,,,,,,0.09999999999999988,0.09999587560834758,,
582,,,,,,,,,,,,0.15217391304347827,0.09999587560834755,,
583,,,,,,,,,,,-0.31457235164087727,,,-0.10009834223096367,
584,,,,,,,,,,,0.28056452984186353,,,0.10009834223096367,
585,,,,,,,,,,,-0.212548886243836,,,-0.1510255689800504,
586,,,,,,,,,,,-0.09998299608910037,,,-0.11941556617027246,
587,,,,,,,,,,,0.13603128719605503,,,0.1756111267209888,
588,,,,,,,,,,,0.10202346539704128,,,0.29502669289126116,
589,,0.1346552994461856,0.1447917123020555,,0.0,,0.1346552994461856,0.1447917123020555,,0.0,,,,,
590,,0.1050148905441673,0.1736268431533234,,0.4159644965292521,,0.1050148905441673,0.1736268431533234,,0.4159644965292521,,,,,
591,,0.1068931230234118,0.1725855694182634,,0.3920837614602885,,0.1068931230234118,0.1725855694182634,,0.3920837614602885,,,,,
592,,0.1860797984536265,0.3420687320069985,,0.0,,0.1860797984536265,0.3420687320069985,,0.0,,,,,
593,,0.1910101060388545,0.0657930742820451,,0.2595645067806992,,0.1910101060388545,0.0657930742820451,,0.2595645067806992,,,,,
594,,0.1239045736202002,0.5315434518534641,0.0,0.3440883784050509,,0.1239045736202002,0.5315434518534641,0.0,0.3440883784050509,,,,,
595,,-0.1000177689701875,0.0,0.3110880698373875,0.3161605137689952,,-0.1000177689701875,0.0,0.3110880698373875,0.3161605137689952,,,,,
596,,0.1502143323462317,0.129189988142195,,0.3863464515813932,,0.1502143323462317,0.129189988142195,,0.3863464515813932,,,,,
597,,0.4565289035488175,0.0827285746093782,,0.0,,0.4565289035488175,0.0827285746093782,,0.0,,,,,
598,,0.1543291895396183,0.4906752314049409,0.3505066801652213,0.0,,0.1543291895396183,0.4906752314049409,0.3505066801652213,0.0,,,,,
599,,,-0.3897189323737089,,,,,0.3897189323737089,,,,,,,
600,,,0.0,,,,,-0.0,,,,,,,
601,,,0.0,,,,,-0.0,,,,,,,
602,,,-0.0590966204264987,,0.0,,,0.0590966204264987,,-0.0,,,,,
603,,,-0.4584221159674444,,,,,0.4584221159674444,,,,,,,
604,,,-0.2184612131129846,-0.1789791903926837,-0.2513084811029241,,,0.2184612131129846,0.1789791903926837,0.2513084811029241,,,,,
605,,,-0.4948244096858075,,0.0,,,0.4948244096858075,,-0.0,,,,,
606,,,-0.373277341414073,,-0.4178991801413728,,,0.373277341414073,,0.4178991801413728,,,,,
607,-0.2427098480038931,,-0.1446417273899446,,,0.2427098480038931,,0.1446417273899446,,,,,,,
608,,,-0.6647471016028289,,-0.2424014234504384,,,0.6647471016028289,,0.2424014234504384,,,,,
609,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
610,,,,,,,,,,,,0.09999999999999988,0.09999587560834758,,
611,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
612,,,,,,,,,,,,1.3478260869565217,0.14847809948032636,,
613,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
614,,,,,,,,,,,,0.15217391304347827,0.09999587560834755,,
615,,,,,,,,,,,-0.31457235164087727,,,-0.10009834223096367,
616,,,,,,,,,,,0.13603128719605503,,,0.1756111267209888,
617,,,,,,,,,,,0.28056452984186353,,,0.10009834223096367,
618,,,,,,,,,,,0.10202346539704128,,,0.29502669289126116,
619,,,,,,,,,,,-0.212548886243836,,,-0.1510255689800504,
620,,,,,,,,,,,-0.09998299608910037,,,-0.11941556617027246,
621,0.1798651234283858,,,,,0.1798651234283858,,,,,,,,,
622,,0.0,,0.3110880698373875,,,0.0,,0.3110880698373875,,,,,,
623,0.4333683941514627,0.0,,-0.0287295020871317,,0.4333683941514627,0.0,,-0.0287295020871317,,,,,,
624,,,0.4798247862664314,0.3505066801652213,,,,0.4798247862664314,0.3505066801652213,,,,,,
625,,,0.412904358825917,0.0,,,,0.412904358825917,0.0,,,,,,
626,0.597699484556308,,,0.1039778107633722,,0.597699484556308,,,0.1039778107633722,,,,,,
627,0.6380992780072969,,0.100675346366627,,,0.6380992780072969,,0.100675346366627,,,,,,,
628,0.4718504221720608,0.1382784817907184,0.3898674091920593,0.0,,0.4718504221720608,0.1382784817907184,0.3898674091920593,0.0,,,,,,
629,0.1249245824566196,0.0,,0.318820019889739,,0.1249245824566196,0.0,,0.318820019889739,,,,,,
630,,0.1525627912647927,0.0,,,,0.1525627912647927,0.0,,,,,,,
631,-0.2427098480038931,,,,,0.2427098480038931,,,,,,,,,
632,,,,-0.4168571510663521,,,,,0.4168571510663521,,,,,,
633,,,0.0,-0.1415858177021446,,,,-0.0,0.1415858177021446,,,,,,
634,-0.0428743184676101,0.1059715698330485,-0.1130310107673562,,,0.0428743184676101,-0.1059715698330485,0.1130310107673562,,,,,,,
635,,,0.0,-0.1789791903926837,,,,-0.0,0.1789791903926837,,,,,,
636,,0.1367875055574024,-0.0590966204264987,-0.1931840273683421,,,-0.1367875055574024,0.0590966204264987,0.1931840273683421,,,,,,
637,,,0.0,-0.1622159014581717,,,,-0.0,0.1622159014581717,,,,,,
638,-0.0273240923130897,,-0.0943846493990486,,,0.0273240923130897,,0.0943846493990486,,,,,,,
639,,,-0.4404831886659419,,,,,0.4404831886659419,,,,,,,
640,,,0.0,,,,,-0.0,,,,,,,
641,,,,,,,,,,,,0.15217391304347827,0.09999587560834755,,
642,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
643,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
644,,,,,,,,,,,,0.09999999999999988,0.09999587560834758,,
645,,,,,,,,,,,,1.3478260869565217,0.14847809948032636,,
646,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
647,,,,,,,,,,,-0.09998299608910037,,,-0.11941556617027246,
648,,,,,,,,,,,0.13603128719605503,,,0.1756111267209888,
649,,,,,,,,,,,-0.212548886243836,,,-0.1510255689800504,
650,,,,,,,,,,,-0.31457235164087727,,,-0.10009834223096367,
651,,,,,,,,,,,0.28056452984186353,,,0.10009834223096367,
652,,,,,,,,,,,0.10202346539704128,,,0.29502669289126116,
653,,,,0.5059463364071914,,,,,0.5059463364071914,,,,,,
654,,,,0.0,,,,,0.0,,,,,,
655,0.4592863874807914,,,,,0.4592863874807914,,,,,,,,,
656,,,,0.5727160311629858,,,,,0.5727160311629858,,,,,,
657,,,,0.5295106665266011,,,,,0.5295106665266011,,,,,,
658,,,,0.5640702062126035,,,,,0.5640702062126035,,,,,,
659,,,,0.2254700875634117,,,,,0.2254700875634117,,,,,,
660,0.1734471671764891,,,,,0.1734471671764891,,,,,,,,,
661,,,,0.1592621894494608,,,,,0.1592621894494608,,,,,,
662,,,,0.5222263728911183,,,,,0.5222263728911183,,,,,,
663,,,,0.083259058283826,,,,,-0.083259058283826,,,,,,
664,,0.0,,,,,-0.0,,,,,,,,
665,,,,0.04019062093224,,,,,-0.04019062093224,,,,,,
666,,,,0.0672672493405835,,,,,-0.0672672493405835,,,,,,
667,,,,0.067096759531093,,,,,-0.067096759531093,,,,,,
668,0.0,,,,,-0.0,,,,,,,,,
669,,0.0,,,,,-0.0,,,,,,,,
670,0.0446770211234907,,,,,-0.0446770211234907,,,,,,,,,
671,,0.0,,,,,-0.0,,,,,,,,
672,,,,0.1515879947433419,,,,,-0.1515879947433419,,,,,,
673,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
674,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
675,,,,,,,,,,,,-0.09999999999999988,-0.09999587560834758,,
676,,,,,,,,,,,,0.15217391304347827,0.09999587560834755,,
677,,,,,,,,,,,,0.09999999999999988,0.09999587560834758,,
678,,,,,,,,,,,,1.3478260869565217,0.14847809948032636,,
679,,,,,,,,,,,-0.09998299608910037,,,-0.11941556617027246,
680,,,,,,,,,,,0.10202346539704128,,,0.29502669289126116,
681,,,,,,,,,,,0.28056452984186353,,,0.10009834223096367,
682,,,,,,,,,,,-0.31457235164087727,,,-0.10009834223096367,
683,,,,,,,,,,,-0.212548886243836,,,-0.1510255689800504,
684,,,,,,,,,,,0.13603128719605503,,,0.1756111267209888,
685,0.1798112843677199,,0.2486603080462167,0.0,,0.1798112843677199,,0.2486603080462167,0.0,,,,,,
686,,0.1798713288041045,,0.3110880698373875,,,0.1798713288041045,,0.3110880698373875,,,,,,
687,,0.0,0.4908103426958707,0.0,,,0.0,0.4908103426958707,0.0,,,,,,
688,,,,,0.3920837614602885,,,,,0.3920837614602885,,,,,
689,0.4333683941514627,0.0672761267639988,,0.4676452514302164,,0.4333683941514627,0.0672761267639988,,0.4676452514302164,,,,,,
690,0.1884250058334264,0.0,0.0910632310592003,0.3030032270570541,,0.1884250058334264,0.0,0.0910632310592003,0.3030032270570541,,,,,,
691,0.5776419565808993,0.0,0.1611326677930684,,,0.5776419565808993,0.0,0.1611326677930684,,,,,,,
