participant,domain,xai,trial_order,instance_id,participant_response,ai_label,participant_correct,mental_model,predicted_response,response_probability,negative_log_likelihood,brier_score,predicted_participant_response,evidence,memory_instances_before,memory_changes_before,feature_relevance_before
R_3xBI9TIaQaSsWad,diabetes,attribution,12,120110,No Diabetes,No Diabetes,1,prototype,Diabetes,0.49163626169432145,0.7100161414102557,0.25843369042412434,0,-0.03345807407314241,11,0,"{""age"":0.14388667482102838,""blood_pressure"":0.23529338923103618,""bmi"":0.26854807758480376,""glucose"":0.24485802454830663,""insulin"":0.10741383381482503}"
R_53vXmt7xog3ij55,diabetes,attribution,1,120109,No Diabetes,Diabetes,0,attribution,Diabetes,0.5,0.6931471805599453,0.25,0,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_53vXmt7xog3ij55,diabetes,attribution,1,120109,No Diabetes,Diabetes,0,exemplar,Diabetes,0.5,0.6931471805599453,0.25,0,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_53vXmt7xog3ij55,diabetes,attribution,1,120109,No Diabetes,Diabetes,0,prototype,Diabetes,0.5,0.6931471805599453,0.25,0,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_53vXmt7xog3ij55,diabetes,attribution,2,120110,No Diabetes,No Diabetes,1,attribution,Diabetes,0.3333333333333333,1.0986122886681098,0.44444444444444453,0,-0.3333333333333333,1,0,"{""age"":0.0,""blood_pressure"":0.5310258863765696,""bmi"":0.0,""glucose"":0.0,""insulin"":0.46897411362343044}"
R_53vXmt7xog3ij55,diabetes,attribution,2,120110,No Diabetes,No Diabetes,1,exemplar,Diabetes,0.3455439206086282,1.0626355219763526,0.4283127598523256,0,-0.30891215878274353,1,0,"{""age"":0.0,""blood_pressure"":0.5310258863765696,""bmi"":0.0,""glucose"":0.0,""insulin"":0.46897411362343044}"
R_53vXmt7xog3ij55,diabetes,attribution,2,120110,No Diabetes,No Diabetes,1,prototype,Diabetes,0.3333333333333333,1.0986122886681098,0.44444444444444453,0,-0.3333333333333333,1,0,"{""age"":0.0,""blood_pressure"":0.5310258863765696,""bmi"":0.0,""glucose"":0.0,""insulin"":0.46897411362343044}"
R_53vXmt7xog3ij55,diabetes,attribution,3,120100,Diabetes,Diabetes,1,attribution,Diabetes,0.5069039825166506,0.6794336769226416,0.24314368245793963,1,-0.027617685350877483,2,0,"{""age"":0.0,""blood_pressure"":0.4661756063355714,""bmi"":0.0,""glucose"":0.0,""insulin"":0.5338243936644286}"
R_53vXmt7xog3ij55,diabetes,attribution,3,120100,Diabetes,Diabetes,1,exemplar,No Diabetes,0.49126513569903185,0.7107713056900314,0.25881116215532435,0,0.017469728601936185,2,0,"{""age"":0.0,""blood_pressure"":0.4661756063355714,""bmi"":0.0,""glucose"":0.0,""insulin"":0.5338243936644286}"
R_53vXmt7xog3ij55,diabetes,attribution,3,120100,Diabetes,Diabetes,1,prototype,No Diabetes,0.47975863453295114,0.7344721462720245,0.27065107834301944,0,0.08100973553411617,2,0,"{""age"":0.0,""blood_pressure"":0.4661756063355714,""bmi"":0.0,""glucose"":0.0,""insulin"":0.5338243936644286}"
R_53vXmt7xog3ij55,diabetes,attribution,4,120101,Diabetes,Diabetes,1,attribution,No Diabetes,0.49903027075182993,0.6950885222412149,0.2509706696229848,0,0.003878921856205633,3,0,"{""age"":0.0,""blood_pressure"":0.31078373755704763,""bmi"":0.0,""glucose"":0.26104664710180325,""insulin"":0.4281696153411491}"
R_53vXmt7xog3ij55,diabetes,attribution,4,120101,Diabetes,Diabetes,1,exemplar,Diabetes,0.5863610960765886,0.5338194742725583,0.17109714283896107,1,-0.1727221921531773,3,0,"{""age"":0.0,""blood_pressure"":0.31078373755704763,""bmi"":0.0,""glucose"":0.26104664710180325,""insulin"":0.4281696153411491}"
R_53vXmt7xog3ij55,diabetes,attribution,4,120101,Diabetes,Diabetes,1,prototype,Diabetes,0.5393679429958278,0.6173573008994173,0.21218189193989495,1,-0.15779839475895183,3,0,"{""age"":0.0,""blood_pressure"":0.31078373755704763,""bmi"":0.0,""glucose"":0.26104664710180325,""insulin"":0.4281696153411491}"
R_53vXmt7xog3ij55,diabetes,attribution,5,120107,Diabetes,No Diabetes,0,attribution,Diabetes,0.5345156455726523,0.6263942775279394,0.21667568421664465,1,-0.13828251555465673,4,0,"{""age"":0.0,""blood_pressure"":0.3256754469379234,""bmi"":0.0,""glucose"":0.35319734155621474,""insulin"":0.3211272115058618}"
R_53vXmt7xog3ij55,diabetes,attribution,5,120107,Diabetes,No Diabetes,0,exemplar,Diabetes,0.6616371424608332,0.4130379964904961,0.11448942336207048,1,-0.3232742849216664,4,0,"{""age"":0.0,""blood_pressure"":0.3256754469379234,""bmi"":0.0,""glucose"":0.35319734155621474,""insulin"":0.3211272115058618}"
R_53vXmt7xog3ij55,diabetes,attribution,5,120107,Diabetes,No Diabetes,0,prototype,Diabetes,0.5464164154206279,0.6043739283133135,0.2057380681998724,1,-0.1862017881090413,4,0,"{""age"":0.0,""blood_pressure"":0.3256754469379234,""bmi"":0.0,""glucose"":0.35319734155621474,""insulin"":0.3211272115058618}"
R_53vXmt7xog3ij55,diabetes,attribution,6,120103,Diabetes,No Diabetes,0,attribution,No Diabetes,0.4727185473321577,0.7492551049479214,0.27802573032751005,0,0.10923429772815428,5,0,"{""age"":0.05696887418392596,""blood_pressure"":0.2605403575503388,""bmi"":0.14303112581607408,""glucose"":0.28255787324497184,""insulin"":0.2569017692046895}"
R_53vXmt7xog3ij55,diabetes,attribution,6,120103,Diabetes,No Diabetes,0,exemplar,Diabetes,0.565701648684109,0.5696884622230809,0.1886150579557012,1,-0.13140329736821788,5,0,"{""age"":0.05696887418392596,""blood_pressure"":0.2605403575503388,""bmi"":0.14303112581607408,""glucose"":0.28255787324497184,""insulin"":0.2569017692046895}"
R_53vXmt7xog3ij55,diabetes,attribution,6,120103,Diabetes,No Diabetes,0,prototype,Diabetes,0.5151313227434581,0.6633334152058926,0.2350976341845086,1,-0.060543778046394325,5,0,"{""age"":0.05696887418392596,""blood_pressure"":0.2605403575503388,""bmi"":0.14303112581607408,""glucose"":0.28255787324497184,""insulin"":0.2569017692046895}"
R_53vXmt7xog3ij55,diabetes,attribution,7,120104,No Diabetes,Diabetes,0,attribution,No Diabetes,0.546397566023981,0.6044084253035951,0.20575516810896863,1,0.18612573537106514,6,0,"{""age"":0.11024240169797922,""blood_pressure"":0.2171169646252823,""bmi"":0.11919260484672839,""glucose"":0.3393632211594356,""insulin"":0.21408480767057458}"
R_53vXmt7xog3ij55,diabetes,attribution,7,120104,No Diabetes,Diabetes,0,exemplar,No Diabetes,0.5212185852800801,0.6515857757331255,0.2292316430812079,1,0.042437170560160165,6,0,"{""age"":0.11024240169797922,""blood_pressure"":0.2171169646252823,""bmi"":0.11919260484672839,""glucose"":0.3393632211594356,""insulin"":0.21408480767057458}"
R_53vXmt7xog3ij55,diabetes,attribution,7,120104,No Diabetes,Diabetes,0,prototype,No Diabetes,0.5240311192460443,0.6462042085503545,0.22654637544617331,1,0.09619859490482316,6,0,"{""age"":0.11024240169797922,""blood_pressure"":0.2171169646252823,""bmi"":0.11919260484672839,""glucose"":0.3393632211594356,""insulin"":0.21408480767057458}"
R_53vXmt7xog3ij55,diabetes,attribution,8,120108,Diabetes,Diabetes,1,attribution,Diabetes,0.513542048949964,0.6664233660138594,0.23664133813979926,1,-0.054181446629466785,7,0,"{""age"":0.09449348716969648,""blood_pressure"":0.1861002553930991,""bmi"":0.17420537563361654,""glucose"":0.290882760993802,""insulin"":0.254318120809786}"
R_53vXmt7xog3ij55,diabetes,attribution,8,120108,Diabetes,Diabetes,1,exemplar,Diabetes,0.542219840839841,0.6120837493745439,0.20956267412070056,1,-0.08443968167968191,7,0,"{""age"":0.09449348716969648,""blood_pressure"":0.1861002553930991,""bmi"":0.17420537563361654,""glucose"":0.290882760993802,""insulin"":0.254318120809786}"
R_53vXmt7xog3ij55,diabetes,attribution,8,120108,Diabetes,Diabetes,1,prototype,Diabetes,0.5029380029396134,0.6872883710720833,0.24707062892165962,1,-0.011752147016902983,7,0,"{""age"":0.09449348716969648,""blood_pressure"":0.1861002553930991,""bmi"":0.17420537563361654,""glucose"":0.290882760993802,""insulin"":0.254318120809786}"
R_53vXmt7xog3ij55,diabetes,attribution,9,120106,No Diabetes,No Diabetes,1,attribution,No Diabetes,0.5084447678181304,0.6763986872529866,0.24162654628537172,1,0.03378228372127543,8,0,"{""age"":0.0826818012734844,""blood_pressure"":0.2506642170919898,""bmi"":0.18960321005638628,""glucose"":0.2545224158695767,""insulin"":0.22252835570856272}"
R_53vXmt7xog3ij55,diabetes,attribution,9,120106,No Diabetes,No Diabetes,1,exemplar,Diabetes,0.411704605131491,0.8874491646203284,0.34609147162349496,0,-0.17659078973701792,8,0,"{""age"":0.0826818012734844,""blood_pressure"":0.2506642170919898,""bmi"":0.18960321005638628,""glucose"":0.2545224158695767,""insulin"":0.22252835570856272}"
R_53vXmt7xog3ij55,diabetes,attribution,9,120106,No Diabetes,No Diabetes,1,prototype,Diabetes,0.4928741281860078,0.7075014556197772,0.2571766498631016,0,-0.02850541729315028,8,0,"{""age"":0.0826818012734844,""blood_pressure"":0.2506642170919898,""bmi"":0.18960321005638628,""glucose"":0.2545224158695767,""insulin"":0.22252835570856272}"
R_53vXmt7xog3ij55,diabetes,attribution,10,120105,No Diabetes,Diabetes,0,attribution,No Diabetes,0.5055254141319238,0.6821569665491195,0.2445051160694055,1,0.022102556284321187,9,0,"{""age"":0.07349493446531946,""blood_pressure"":0.263598650751262,""bmi"":0.238861284491739,""glucose"":0.22624214743962373,""insulin"":0.19780298285205575}"
R_53vXmt7xog3ij55,diabetes,attribution,10,120105,No Diabetes,Diabetes,0,exemplar,Diabetes,0.46205473944698866,0.772071911267541,0.2893851033514472,0,-0.07589052110602273,9,0,"{""age"":0.07349493446531946,""blood_pressure"":0.263598650751262,""bmi"":0.238861284491739,""glucose"":0.22624214743962373,""insulin"":0.19780298285205575}"
R_53vXmt7xog3ij55,diabetes,attribution,10,120105,No Diabetes,Diabetes,0,prototype,Diabetes,0.4929988962335901,0.7072483438190524,0.257050119220358,0,-0.028006245479791622,9,0,"{""age"":0.07349493446531946,""blood_pressure"":0.263598650751262,""bmi"":0.238861284491739,""glucose"":0.22624214743962373,""insulin"":0.19780298285205575}"
R_53vXmt7xog3ij55,diabetes,attribution,11,120102,Diabetes,No Diabetes,0,attribution,No Diabetes,0.4843640480789333,0.724918489547831,0.2658804349135446,0,0.06256420751841363,10,0,"{""age"":0.12400123661060715,""blood_pressure"":0.2372387856761358,""bmi"":0.2571193604507455,""glucose"":0.2036179326956614,""insulin"":0.1780226845668502}"
R_53vXmt7xog3ij55,diabetes,attribution,11,120102,Diabetes,No Diabetes,0,exemplar,Diabetes,0.5685223369294022,0.5647146755706252,0.1861729737288643,1,-0.13704467385880448,10,0,"{""age"":0.12400123661060715,""blood_pressure"":0.2372387856761358,""bmi"":0.2571193604507455,""glucose"":0.2036179326956614,""insulin"":0.1780226845668502}"
R_53vXmt7xog3ij55,diabetes,attribution,11,120102,Diabetes,No Diabetes,0,prototype,No Diabetes,0.4960022980808367,0.7011747190404496,0.25401368353979775,0,0.015991148435085915,10,0,"{""age"":0.12400123661060715,""blood_pressure"":0.2372387856761358,""bmi"":0.2571193604507455,""glucose"":0.2036179326956614,""insulin"":0.1780226845668502}"
R_53vXmt7xog3ij55,diabetes,attribution,12,120111,Diabetes,No Diabetes,0,attribution,Diabetes,0.5480454429267763,0.6013970704233516,0.20426292165925392,1,-0.19277657122940212,11,0,"{""age"":0.14388667482102832,""blood_pressure"":0.2156716233419416,""bmi"":0.23374487313704134,""glucose"":0.24485802454830666,""insulin"":0.16183880415168198}"
R_53vXmt7xog3ij55,diabetes,attribution,12,120111,Diabetes,No Diabetes,0,exemplar,Diabetes,0.537324426161544,0.6211532213435037,0.21406868662674464,1,-0.07464885232308788,11,0,"{""age"":0.14388667482102832,""blood_pressure"":0.2156716233419416,""bmi"":0.23374487313704134,""glucose"":0.24485802454830666,""insulin"":0.16183880415168198}"
R_53vXmt7xog3ij55,diabetes,attribution,12,120111,Diabetes,No Diabetes,0,prototype,Diabetes,0.5217214014714697,0.6506215472315164,0.228750417810415,1,-0.08694032693576191,11,0,"{""age"":0.14388667482102832,""blood_pressure"":0.2156716233419416,""bmi"":0.23374487313704134,""glucose"":0.24485802454830666,""insulin"":0.16183880415168198}"
R_56kBaagYoPMItRS,diabetes,attribution,1,120107,Diabetes,No Diabetes,0,attribution,Diabetes,0.5,0.6931471805599453,0.25,1,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_56kBaagYoPMItRS,diabetes,attribution,1,120107,Diabetes,No Diabetes,0,exemplar,Diabetes,0.5,0.6931471805599453,0.25,1,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_56kBaagYoPMItRS,diabetes,attribution,1,120107,Diabetes,No Diabetes,0,prototype,Diabetes,0.5,0.6931471805599453,0.25,1,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_56kBaagYoPMItRS,diabetes,attribution,2,120100,Diabetes,Diabetes,1,attribution,No Diabetes,0.3333333333333333,1.0986122886681098,0.4444444444444444,0,0.3333333333333333,1,0,"{""age"":0.2848443709196298,""blood_pressure"":0.0,""bmi"":0.7151556290803702,""glucose"":0.0,""insulin"":0.0}"
R_56kBaagYoPMItRS,diabetes,attribution,2,120100,Diabetes,Diabetes,1,exemplar,No Diabetes,0.3611704145862026,1.018405369470078,0.40810323919996444,0,0.27765917082759495,1,0,"{""age"":0.2848443709196298,""blood_pressure"":0.0,""bmi"":0.7151556290803702,""glucose"":0.0,""insulin"":0.0}"
R_56kBaagYoPMItRS,diabetes,attribution,2,120100,Diabetes,Diabetes,1,prototype,No Diabetes,0.3333333333333333,1.0986122886681098,0.4444444444444444,0,0.3333333333333333,1,0,"{""age"":0.2848443709196298,""blood_pressure"":0.0,""bmi"":0.7151556290803702,""glucose"":0.0,""insulin"":0.0}"
R_56kBaagYoPMItRS,diabetes,attribution,3,120104,No Diabetes,Diabetes,0,attribution,No Diabetes,0.5622053811877983,0.5758880488945419,0.191664128260921,1,0.25011733650378865,2,0,"{""age"":0.1424221854598149,""blood_pressure"":0.0,""bmi"":0.3575778145401851,""glucose"":0.3915699706527049,""insulin"":0.10843002934729509}"
R_56kBaagYoPMItRS,diabetes,attribution,3,120104,No Diabetes,Diabetes,0,exemplar,No Diabetes,0.51897945403456,0.655890984201862,0.23138076564088994,1,0.03795890806912,2,0,"{""age"":0.1424221854598149,""blood_pressure"":0.0,""bmi"":0.3575778145401851,""glucose"":0.3915699706527049,""insulin"":0.10843002934729509}"
R_56kBaagYoPMItRS,diabetes,attribution,3,120104,No Diabetes,Diabetes,0,prototype,No Diabetes,0.548230875940499,0.6010587742980045,0.2040953414534888,1,0.19352524282724498,2,0,"{""age"":0.1424221854598149,""blood_pressure"":0.0,""bmi"":0.3575778145401851,""glucose"":0.3915699706527049,""insulin"":0.10843002934729509}"
R_56kBaagYoPMItRS,diabetes,attribution,4,120105,No Diabetes,Diabetes,0,attribution,Diabetes,0.474132349231908,0.7462687784722573,0.2765367861243519,0,-0.10356306605825763,3,0,"{""age"":0.09494812363987659,""blood_pressure"":0.0,""bmi"":0.4064792098117718,""glucose"":0.26104664710180325,""insulin"":0.23752601944654828}"
R_56kBaagYoPMItRS,diabetes,attribution,4,120105,No Diabetes,Diabetes,0,exemplar,Diabetes,0.40754849833218254,0.8975953390707566,0.3509987818284519,0,-0.1849030033356348,3,0,"{""age"":0.09494812363987659,""blood_pressure"":0.0,""bmi"":0.4064792098117718,""glucose"":0.26104664710180325,""insulin"":0.23752601944654828}"
R_56kBaagYoPMItRS,diabetes,attribution,4,120105,No Diabetes,Diabetes,0,prototype,Diabetes,0.4438037302474948,0.8123728632744995,0.30935429048660146,0,-0.22573881940397883,3,0,"{""age"":0.09494812363987659,""blood_pressure"":0.0,""bmi"":0.4064792098117718,""glucose"":0.26104664710180325,""insulin"":0.23752601944654828}"
R_56kBaagYoPMItRS,diabetes,attribution,5,120108,No Diabetes,Diabetes,0,attribution,Diabetes,0.48426122974218394,0.7251307869955433,0.2659864791470443,0,-0.06297588611223878,4,0,"{""age"":0.2158505817094565,""blood_pressure"":0.0,""bmi"":0.4102199183792798,""glucose"":0.19578498532635244,""insulin"":0.1781445145849112}"
R_56kBaagYoPMItRS,diabetes,attribution,5,120108,No Diabetes,Diabetes,0,exemplar,Diabetes,0.33965137112909416,1.0798355664647241,0.43606031165168535,0,-0.3206972577418117,4,0,"{""age"":0.2158505817094565,""blood_pressure"":0.0,""bmi"":0.4102199183792798,""glucose"":0.19578498532635244,""insulin"":0.1781445145849112}"
R_56kBaagYoPMItRS,diabetes,attribution,5,120108,No Diabetes,Diabetes,0,prototype,Diabetes,0.43782035644167683,0.8259465978485288,0.3160459516313633,0,-0.25001276814240847,4,0,"{""age"":0.2158505817094565,""blood_pressure"":0.0,""bmi"":0.4102199183792798,""glucose"":0.19578498532635244,""insulin"":0.1781445145849112}"
R_56kBaagYoPMItRS,diabetes,attribution,6,120102,No Diabetes,No Diabetes,1,attribution,No Diabetes,0.5038858259503587,0.6854055723866619,0.24612927369295778,1,0.015543616743899983,5,0,"{""age"":0.17268046536756523,""blood_pressure"":0.1405223897968451,""bmi"":0.38765354490657883,""glucose"":0.15662798826108199,""insulin"":0.142515611667929}"
R_56kBaagYoPMItRS,diabetes,attribution,6,120102,No Diabetes,No Diabetes,1,exemplar,Diabetes,0.3043373826327695,1.1896183816691968,0.48394647720222567,0,-0.39132523473446096,5,0,"{""age"":0.17268046536756523,""blood_pressure"":0.1405223897968451,""bmi"":0.38765354490657883,""glucose"":0.15662798826108199,""insulin"":0.142515611667929}"
R_56kBaagYoPMItRS,diabetes,attribution,6,120102,No Diabetes,No Diabetes,1,prototype,Diabetes,0.4546566020210854,0.7882128658091121,0.2973994217191889,0,-0.1818732711028036,5,0,"{""age"":0.17268046536756523,""blood_pressure"":0.1405223897968451,""bmi"":0.38765354490657883,""glucose"":0.15662798826108199,""insulin"":0.142515611667929}"
R_56kBaagYoPMItRS,diabetes,attribution,7,120101,No Diabetes,Diabetes,0,attribution,Diabetes,0.45713213122254864,0.7827828024755666,0.2947055229509721,0,-0.1718934782316538,6,0,"{""age"":0.20102389729384443,""blood_pressure"":0.1171019914973709,""bmi"":0.32304462075548235,""glucose"":0.24006648073002826,""insulin"":0.11876300972327415}"
R_56kBaagYoPMItRS,diabetes,attribution,7,120101,No Diabetes,Diabetes,0,exemplar,Diabetes,0.3853223450088462,0.9536750352375535,0.3778286195454239,0,-0.22935530998230758,6,0,"{""age"":0.20102389729384443,""blood_pressure"":0.1171019914973709,""bmi"":0.32304462075548235,""glucose"":0.24006648073002826,""insulin"":0.11876300972327415}"
R_56kBaagYoPMItRS,diabetes,attribution,7,120101,No Diabetes,Diabetes,0,prototype,Diabetes,0.4687266585099784,0.7577354981160502,0.2822513633779731,0,-0.12525687532973512,6,0,"{""age"":0.20102389729384443,""blood_pressure"":0.1171019914973709,""bmi"":0.32304462075548235,""glucose"":0.24006648073002826,""insulin"":0.11876300972327415}"
R_56kBaagYoPMItRS,diabetes,attribution,8,120109,Diabetes,Diabetes,1,attribution,Diabetes,0.5255497257479431,0.6433104675510924,0.225103062737852,1,-0.10228799496938079,7,0,"{""age"":0.17230619768043806,""blood_pressure"":0.15328036058068228,""bmi"":0.2768953892189848,""glucose"":0.29572118704280265,""insulin"":0.10179686547709212}"
R_56kBaagYoPMItRS,diabetes,attribution,8,120109,Diabetes,Diabetes,1,exemplar,Diabetes,0.6578030286577138,0.41884974101504685,0.11709876719583345,1,-0.31560605731542757,7,0,"{""age"":0.17230619768043806,""blood_pressure"":0.15328036058068228,""bmi"":0.2768953892189848,""glucose"":0.29572118704280265,""insulin"":0.10179686547709212}"
R_56kBaagYoPMItRS,diabetes,attribution,8,120109,Diabetes,Diabetes,1,prototype,Diabetes,0.5366682877479987,0.6223750890278554,0.2146762755783714,1,-0.14693695124046216,7,0,"{""age"":0.17230619768043806,""blood_pressure"":0.15328036058068228,""bmi"":0.2768953892189848,""glucose"":0.29572118704280265,""insulin"":0.10179686547709212}"
R_56kBaagYoPMItRS,diabetes,attribution,9,120111,No Diabetes,No Diabetes,1,attribution,Diabetes,0.44552561379794525,0.8085005392280693,0.3074418449541453,0,-0.218765873367197,8,0,"{""age"":0.1507679229703833,""blood_pressure"":0.2004985513051682,""bmi"":0.24228346556661173,""glucose"":0.25875603866245234,""insulin"":0.1476940214953844}"
R_56kBaagYoPMItRS,diabetes,attribution,9,120111,No Diabetes,No Diabetes,1,exemplar,Diabetes,0.3115585732060923,1.166167922456563,0.47395159812603127,0,-0.3768828535878154,8,0,"{""age"":0.1507679229703833,""blood_pressure"":0.2004985513051682,""bmi"":0.24228346556661173,""glucose"":0.25875603866245234,""insulin"":0.1476940214953844}"
R_56kBaagYoPMItRS,diabetes,attribution,9,120111,No Diabetes,No Diabetes,1,prototype,Diabetes,0.4681970058773261,0.7588661189109046,0.28281442455784067,0,-0.1273839488885808,8,0,"{""age"":0.1507679229703833,""blood_pressure"":0.2004985513051682,""bmi"":0.24228346556661173,""glucose"":0.25875603866245234,""insulin"":0.1476940214953844}"
R_56kBaagYoPMItRS,diabetes,attribution,10,120103,Diabetes,No Diabetes,0,attribution,No Diabetes,0.47626757901312977,0.7417754419087738,0.27429564879276824,0,0.0950010698514901,9,0,"{""age"":0.13401593152922964,""blood_pressure"":0.24679479572399546,""bmi"":0.2579003303842534,""glucose"":0.23000536769995766,""insulin"":0.13128357466256393}"
R_56kBaagYoPMItRS,diabetes,attribution,10,120103,Diabetes,No Diabetes,0,exemplar,Diabetes,0.6384695453172666,0.448681301879251,0.13070426966310383,1,-0.27693909063453337,9,0,"{""age"":0.13401593152922964,""blood_pressure"":0.24679479572399546,""bmi"":0.2579003303842534,""glucose"":0.23000536769995766,""insulin"":0.13128357466256393}"
R_56kBaagYoPMItRS,diabetes,attribution,10,120103,Diabetes,No Diabetes,0,prototype,Diabetes,0.531724915236341,0.6316289999941302,0.219281555010412,1,-0.12707036779350203,9,0,"{""age"":0.13401593152922964,""blood_pressure"":0.24679479572399546,""bmi"":0.2579003303842534,""glucose"":0.23000536769995766,""insulin"":0.13128357466256393}"
R_56kBaagYoPMItRS,diabetes,attribution,11,120110,No Diabetes,No Diabetes,1,attribution,Diabetes,0.4898113175801833,0.7137350281973683,0.2602924916692686,0,-0.040760372042283666,10,0,"{""age"":0.15827534230313117,""blood_pressure"":0.2221153161515959,""bmi"":0.23211029734582805,""glucose"":0.2693438270031373,""insulin"":0.11815521719630753}"
R_56kBaagYoPMItRS,diabetes,attribution,11,120110,No Diabetes,No Diabetes,1,exemplar,Diabetes,0.42240755116921214,0.8617846699288223,0.3336130369463463,0,-0.15518489766157573,10,0,"{""age"":0.15827534230313117,""blood_pressure"":0.2221153161515959,""bmi"":0.23211029734582805,""glucose"":0.2693438270031373,""insulin"":0.11815521719630753}"
R_56kBaagYoPMItRS,diabetes,attribution,11,120110,No Diabetes,No Diabetes,1,prototype,Diabetes,0.49110212321168983,0.7111031825667485,0.2589770489996501,0,-0.03559526501174472,10,0,"{""age"":0.15827534230313117,""blood_pressure"":0.2221153161515959,""bmi"":0.23211029734582805,""glucose"":0.2693438270031373,""insulin"":0.11815521719630753}"
R_56kBaagYoPMItRS,diabetes,attribution,12,120106,No Diabetes,No Diabetes,1,attribution,No Diabetes,0.5130474432429956,0.6673869561324028,0.23712279253218363,1,0.05220162390285614,11,0,"{""age"":0.14388667482102835,""blood_pressure"":0.23840713525550294,""bmi"":0.21100936122348005,""glucose"":0.24485802454830666,""insulin"":0.161838804151682}"
R_56kBaagYoPMItRS,diabetes,attribution,12,120106,No Diabetes,No Diabetes,1,exemplar,Diabetes,0.46843442645401306,0.7583591519790325,0.2825619589792741,0,-0.06313114709197393,11,0,"{""age"":0.14388667482102835,""blood_pressure"":0.23840713525550294,""bmi"":0.21100936122348005,""glucose"":0.24485802454830666,""insulin"":0.161838804151682}"
R_56kBaagYoPMItRS,diabetes,attribution,12,120106,No Diabetes,No Diabetes,1,prototype,Diabetes,0.48847826172322517,0.7164603085442667,0.2616544887296933,0,-0.046095113125579464,11,0,"{""age"":0.14388667482102835,""blood_pressure"":0.23840713525550294,""bmi"":0.21100936122348005,""glucose"":0.24485802454830666,""insulin"":0.161838804151682}"
R_5Rv44YPGvhr8aCR,diabetes,attribution,1,120103,No Diabetes,No Diabetes,1,attribution,Diabetes,0.5,0.6931471805599453,0.25,0,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_5Rv44YPGvhr8aCR,diabetes,attribution,1,120103,No Diabetes,No Diabetes,1,exemplar,Diabetes,0.5,0.6931471805599453,0.25,0,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_5Rv44YPGvhr8aCR,diabetes,attribution,1,120103,No Diabetes,No Diabetes,1,prototype,Diabetes,0.5,0.6931471805599453,0.25,0,0.0,0,0,"{""age"":0.2,""blood_pressure"":0.2,""bmi"":0.2,""glucose"":0.2,""insulin"":0.2}"
R_5Rv44YPGvhr8aCR,diabetes,attribution,2,120111,Diabetes,No Diabetes,0,attribution,No Diabetes,0.3333333333333333,1.0986122886681098,0.4444444444444444,0,0.3333333333333333,1,0,"{""age"":0.3766100392682455,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.6233899607317545,""insulin"":0.0}"
R_5Rv44YPGvhr8aCR,diabetes,attribution,2,120111,Diabetes,No Diabetes,0,exemplar,No Diabetes,0.396714162540825,0.9245392512147556,0.3639538016788181,0,0.20657167491835,1,0,"{""age"":0.3766100392682455,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.6233899607317545,""insulin"":0.0}"
R_5Rv44YPGvhr8aCR,diabetes,attribution,2,120111,Diabetes,No Diabetes,0,prototype,No Diabetes,0.3333333333333333,1.0986122886681098,0.4444444444444444,0,0.3333333333333333,1,0,"{""age"":0.3766100392682455,""blood_pressure"":0.0,""bmi"":0.0,""glucose"":0.6233899607317545,""insulin"":0.0}"
R_5Rv44YPGvhr8aCR,diabetes,attribution,3,120102,Diabetes,No Diabetes,0,attribution,No Diabetes,0.490591616284201,0.7121432360029034,0.2594969013999427,0,0.037637977451498175,2,0,"{""age"":0.18830501963412277,""blood_pressure"":0.30858237553730683,""bmi"":0.19141762446269323,""glucose"":0.3116949803658773,""insulin"":0.0}"
R_5Rv44YPGvhr8aCR,diabetes,attribution,3,120102,Diabetes,No Diabetes,0,exemplar,No Diabetes,0.28009381953121826,1.2726306621818702,0.5182649086771501,0,0.4398123609375635,2,0,"{""age"":0.18830501963412277,""blood_pressure"":0.30858237553730683,""bmi"":0.19141762446269323,""glucose"":0.3116949803658773,""insulin"":0.0}"
R_5Rv44YPGvhr8aCR,diabetes,attribution,3,120102,Diabetes,No Diabetes,0,prototype,No Diabetes,0.25,1.3862943611198906,0.5625,0,0.5,2,0,"{""age"":0.18830501963412277,""blood_pressure"":0.30858237553730683,""bmi"":0.19141762446269323,""glucose"":0.3116949803658773,""insulin"":0.0}"
