row_id,sqft_living,bedrooms,bathrooms,floors,grade,target
5642,2290,4,2.25,1.0,8,1
5643,1470,2,2.5,2.0,8,1
5644,2620,3,3.5,2.0,8,1
5645,2680,5,1.5,1.0,8,1
5646,2020,4,2.0,1.0,8,0
5647,2100,3,2.5,2.0,7,1
5648,1510,3,1.75,1.0,8,1
5649,2850,3,2.5,1.5,10,1
5650,4280,4,2.5,2.0,11,1
5651,3238,4,2.5,1.0,8,0
5652,2740,3,2.5,2.0,10,1
5653,2020,4,2.5,2.0,7,1
5654,1520,3,3.25,3.0,7,1
5655,3860,5,2.5,1.0,8,0
5656,1600,4,2.25,1.0,7,0
5657,2090,4,2.5,2.0,8,0
5658,4020,5,3.25,2.0,9,1
5659,2910,4,2.25,2.0,9,1
5660,900,3,1.0,1.0,7,0
5661,1720,3,1.75,2.0,8,1
5662,3030,5,2.25,2.0,8,1
5663,3030,4,2.5,1.0,9,1
5664,2190,4,1.75,1.0,7,1
5665,1680,3,2.5,2.0,8,0
5666,1210,3,2.0,1.0,7,0
5667,1120,3,1.5,1.0,7,0
5668,3180,4,2.75,2.0,8,1
5669,920,3,1.0,1.0,7,0
5670,700,2,1.0,1.0,6,0
5671,2540,3,2.25,2.0,8,0
5672,2100,4,1.5,1.5,8,1
5673,1540,3,1.0,1.5,7,1
5674,1420,3,2.0,1.0,7,0
5675,1450,4,1.75,1.0,7,0
5676,1550,3,1.75,1.0,6,0
5677,1920,3,2.25,2.0,8,0
5678,1920,3,2.25,2.0,8,1
5679,2510,4,2.5,2.0,8,1
5680,1660,2,2.0,1.0,8,1
5681,3990,4,3.25,2.0,9,1
5682,2350,3,2.0,1.5,8,1
5683,1350,3,1.5,1.0,7,0
5684,2980,5,2.75,1.0,7,0
5685,6390,5,4.75,2.0,10,1
5686,1590,3,2.0,1.0,7,0
5687,1400,4,1.75,1.5,6,0
5688,1880,3,2.25,1.5,8,1
5689,3500,4,3.25,2.0,10,1
5690,1370,2,2.0,1.0,8,0
5691,2810,4,2.5,2.0,8,0
5692,2220,3,2.5,2.0,8,0
5693,2110,3,2.5,2.0,8,0
5694,1720,3,2.25,1.0,7,0
5695,1780,5,2.25,1.0,8,1
5696,1410,3,1.75,2.0,7,0
5697,2110,3,3.0,1.0,7,1
5698,2700,3,2.5,2.0,10,1
5699,2610,3,2.25,1.0,8,1
5700,1660,3,2.0,1.0,7,0
5701,4570,4,3.5,2.0,11,1
5702,3760,3,3.0,1.0,10,1
5703,1610,3,2.5,2.0,8,0
5704,1740,3,2.25,1.0,7,0
5705,3530,5,3.5,2.0,7,1
5706,840,3,1.0,1.0,6,0
5707,840,3,1.0,1.0,6,0
5708,1470,4,1.0,1.5,7,0
5709,2470,4,2.0,1.5,6,0
5710,2220,4,1.75,1.0,8,1
5711,1720,3,1.75,1.0,7,1
5712,2700,4,2.5,2.0,8,1
5713,950,2,1.0,1.0,5,0
5714,1790,3,2.5,2.0,8,1
5715,1610,3,2.5,3.0,8,1
5716,2290,3,2.5,2.0,8,1
5717,2170,4,2.5,1.0,7,0
5718,2100,3,2.5,2.0,9,1
5719,2320,3,2.5,1.5,8,1
5720,1120,2,1.0,1.0,6,0
5721,1530,3,2.5,2.0,7,0
5722,3490,3,2.5,1.0,9,1
5723,1180,3,1.5,1.0,7,0
5724,2050,5,2.0,1.5,7,1
5725,2360,2,2.0,1.5,9,1
5726,2570,4,2.5,2.0,8,0
5727,1270,2,1.0,1.5,7,0
5728,1250,3,1.5,1.0,7,0
5729,2510,3,2.25,1.0,8,0
5730,2690,4,3.75,2.0,9,1
5731,2900,4,2.5,2.0,8,0
5732,3830,4,2.5,1.0,11,1
5733,1280,5,1.0,1.5,7,1
5734,4350,5,3.5,2.0,10,1
5735,1370,1,1.0,1.5,7,1
5736,1230,2,2.25,2.0,8,0
5737,2440,4,2.5,2.0,9,1
5738,4410,4,3.5,2.0,12,1
5739,910,2,1.0,1.0,6,0
5740,910,2,1.0,1.0,6,0
5741,2150,3,2.5,2.0,8,0
5742,2150,3,2.5,2.0,8,1
5743,3190,4,3.25,2.0,8,1
5744,2130,4,2.5,2.0,7,0
5745,2740,4,2.5,2.0,9,1
5746,3150,4,3.0,2.0,9,1
5747,1450,3,2.25,2.0,8,1
5748,2400,5,2.0,1.5,8,1
5749,2280,4,2.25,1.0,7,0
5750,2310,4,2.0,1.5,8,1
5751,2460,4,2.5,2.0,9,1
5752,4200,4,3.5,2.0,12,1
5753,1620,4,2.0,2.0,7,0
5754,2170,4,1.75,1.0,8,1
5755,2880,3,2.25,1.0,8,1
5756,3280,4,2.5,2.0,11,1
5757,2900,5,2.0,2.0,7,0
5758,2160,3,2.5,1.0,9,1
5759,2250,4,1.75,1.5,7,1
5760,1340,3,1.0,1.5,5,0
5761,1390,4,1.0,1.5,7,0
5762,1600,4,2.0,1.0,7,0
5763,2050,4,2.5,2.0,8,1
5764,2570,3,2.0,1.0,7,1
5765,2660,3,2.5,2.0,9,1
5766,1540,3,1.5,1.0,7,0
5767,2640,5,3.0,2.0,7,1
5768,1210,2,1.75,2.0,8,0
5769,3760,4,2.5,2.0,11,1
5770,1350,2,1.75,1.0,8,1
5771,2600,5,2.25,1.0,8,0
5772,3900,3,2.75,2.0,6,0
5773,1340,2,1.0,1.0,8,1
5774,1760,3,2.0,1.0,7,1
5775,1840,3,2.0,1.0,7,1
5776,2980,3,2.25,1.0,9,1
5777,1730,3,2.5,2.0,8,1
5778,1650,4,1.75,1.0,8,0
5779,3370,3,2.5,2.0,9,1
5780,2200,3,2.5,2.0,9,0
5781,2180,4,2.5,1.5,7,1
5782,1490,3,1.75,1.0,7,0
5783,1530,3,2.5,2.0,8,0
5784,1180,3,1.0,1.0,7,0
5785,2080,4,2.5,2.0,9,1
5786,3200,4,2.5,1.0,8,0
5787,1880,4,2.25,2.0,7,0
5788,2510,3,2.5,2.0,7,1
5789,1060,2,1.0,1.0,6,0
5790,2130,3,2.5,2.0,8,0
5791,1320,3,1.75,1.0,7,0
5792,1040,3,1.75,1.0,6,0
5793,1150,3,2.0,1.5,7,0
5794,2120,4,2.25,2.0,7,1
5795,2130,3,2.0,1.5,7,1
5796,2340,4,2.5,2.0,8,1
5797,2250,4,1.75,1.0,7,0
5798,1890,3,1.75,1.0,7,1
5799,1140,2,1.0,1.0,6,0
5800,2780,3,2.5,2.0,9,1
5801,2390,4,2.5,2.0,8,0
5802,2390,3,1.75,1.0,8,1
5803,2680,3,2.0,1.0,9,1
5804,1560,2,2.5,2.0,8,0
5805,1130,2,1.0,1.0,6,0
5806,1120,2,1.0,1.0,7,1
5807,2050,4,2.25,2.0,8,0
5808,2600,5,2.25,1.5,8,0
5809,1050,3,2.25,2.0,7,0
5810,2600,3,2.0,2.0,10,1
5811,2811,4,2.5,2.0,9,1
5812,4060,4,3.25,2.0,11,1
5813,2260,3,2.0,1.0,7,1
5814,4430,4,2.75,2.0,10,1
5815,2430,3,2.25,1.0,9,1
5816,3420,3,2.5,1.0,10,1
5817,1180,2,1.0,1.5,7,0
5818,2010,4,2.25,1.0,7,0
5819,1230,3,2.0,1.0,7,0
5820,2750,5,2.5,1.5,8,1
5821,1300,3,2.75,1.0,7,0
5822,1150,3,1.5,1.0,7,0
5823,2220,3,1.75,1.0,7,0
5824,2050,3,2.5,2.0,9,1
5825,1700,4,1.75,1.0,8,1
5826,1610,3,1.75,1.0,7,0
5827,2720,4,2.75,2.0,8,1
5828,2190,4,2.5,1.0,8,1
5829,2730,4,2.75,2.0,8,1
5830,2490,3,2.5,2.0,9,1
5831,1510,4,2.0,1.0,7,0
5832,4720,4,4.25,3.0,11,1
5833,3810,4,3.0,2.0,9,1
5834,1950,3,2.5,2.0,9,1
5835,1300,3,2.0,1.0,7,1
5836,1610,3,1.75,1.0,7,1
5837,2040,4,2.5,1.5,7,1
5838,700,2,1.0,1.0,5,0
5839,970,3,1.0,1.0,6,0
5840,910,3,1.0,1.0,6,0
5841,1060,3,1.0,1.0,7,1
5842,2180,5,3.25,2.0,7,1
5843,2050,3,1.75,1.0,8,1
5844,750,2,1.0,1.0,6,0
5845,800,3,1.0,1.0,6,0
5846,3470,4,2.25,1.5,9,1
5847,1390,3,1.5,1.0,6,0
5848,900,3,1.0,1.0,6,0
5849,1050,2,1.75,1.5,6,0
5850,2410,3,2.5,1.0,9,1
5851,1180,3,2.25,2.0,7,0
5852,1140,3,1.0,2.0,7,0
5853,700,2,1.0,1.0,6,0
5854,2060,4,2.5,1.0,8,1
5855,2230,3,2.25,1.0,8,1
5856,1950,2,2.25,1.0,8,0
5857,2100,3,1.75,1.0,7,1
5858,2130,4,2.5,1.0,7,0
5859,1880,3,2.0,2.0,7,0
5860,2310,4,2.5,2.0,9,1
5861,880,3,1.0,1.0,6,0
5862,5450,5,5.0,2.0,11,1
5863,1290,2,1.5,1.0,8,0
5864,1010,2,1.0,1.0,6,0
5865,1690,4,1.75,1.0,6,0
5866,1350,2,1.75,1.0,8,0
5867,680,3,1.0,1.0,6,0
5868,2860,4,2.25,2.0,10,1
5869,610,1,1.0,1.0,5,0
5870,2660,4,2.5,1.0,8,1
5871,1390,2,1.0,1.0,7,1
5872,2290,6,3.0,2.0,7,0
5873,2110,3,2.5,2.0,8,0
5874,1200,3,2.0,1.0,7,1
5875,2360,4,2.25,2.0,8,1
5876,2350,4,2.5,2.0,7,0
5877,1590,3,2.25,1.0,7,0
5878,1810,3,2.5,2.0,8,1
5879,1900,3,1.75,1.0,8,0
5880,1250,3,1.0,1.0,7,0
5881,3280,4,3.5,2.0,10,1
5882,870,2,1.5,1.0,7,1
5883,3570,4,3.25,2.0,10,1
5884,3780,4,3.25,2.0,11,1
5885,1190,3,1.0,1.5,6,0
5886,2280,4,2.0,2.0,8,0
5887,1030,3,1.0,1.5,5,0
5888,2870,3,1.75,1.5,8,1
5889,1520,4,1.5,1.0,7,0
5890,3700,3,3.0,2.0,9,1
5891,2240,3,1.5,1.0,8,1
5892,1920,3,2.25,1.0,8,0
5893,2560,3,3.0,2.0,10,1
5894,1840,4,2.5,2.0,8,0
5895,2080,3,2.75,1.0,7,0
5896,1600,3,2.0,1.0,7,1
5897,2168,3,2.0,1.5,8,1
5898,860,2,1.0,1.0,6,0
5899,2100,4,1.75,1.0,7,1
5900,1140,3,1.0,1.0,7,0
5901,3090,4,3.0,2.0,9,1
5902,1330,3,1.0,2.0,6,0
5903,1360,2,1.0,1.0,5,0
5904,3420,5,3.0,2.0,9,1
5905,2180,4,2.0,1.5,8,1
5906,1800,3,2.0,2.0,7,1
5907,1120,2,1.0,1.0,7,0
5908,2980,3,2.5,2.0,8,1
5909,2600,4,2.25,1.0,8,0
5910,1550,2,2.0,1.5,7,1
5911,3330,3,2.25,2.0,10,1
5912,2200,4,2.5,2.0,8,0
5913,3840,4,3.5,2.0,11,1
5914,840,2,1.0,1.0,6,0
5915,1270,3,1.5,1.0,6,0
5916,3240,4,2.5,2.0,10,1
5917,2480,3,2.5,1.5,8,1
5918,4470,3,2.25,2.0,9,1
5919,1780,3,1.0,1.0,7,0
5920,1850,4,2.5,2.0,8,1
5921,2200,3,2.25,2.0,8,0
5922,2760,3,2.25,1.0,8,0
5923,1090,2,1.0,1.0,7,0
5924,3090,4,2.75,2.0,9,1
5925,820,2,1.0,1.0,7,1
5926,1445,3,2.25,2.0,7,0
5927,1810,4,2.25,2.0,7,0
5928,1620,3,1.75,1.0,7,1
5929,1060,2,1.75,2.0,7,0
5930,1050,3,1.75,1.0,7,0
5931,1010,3,1.0,1.0,7,0
5932,2050,4,2.5,2.0,8,0
5933,970,2,1.0,1.0,6,0
5934,1540,3,2.0,2.0,8,0
5935,3000,4,2.75,2.0,9,1
5936,3190,4,2.5,2.0,9,1
5937,1870,4,2.5,1.0,7,0
5938,2200,4,2.5,2.0,8,0
5939,3070,4,2.5,2.0,9,1
5940,3730,4,3.75,2.0,10,1
5941,2440,4,2.5,1.0,7,1
5942,990,2,1.0,1.0,7,1
5943,4160,3,4.0,2.0,11,1
5944,3670,4,3.5,2.0,9,1
5945,910,3,1.5,1.0,5,0
5946,1940,3,2.5,2.0,9,1
5947,1780,4,2.5,2.0,9,0
5948,2200,3,2.25,2.0,8,1
5949,6410,4,4.25,2.5,12,1
5950,2070,3,2.0,1.0,8,1
5951,2040,3,1.75,1.0,7,0
5952,2320,4,2.5,2.0,8,0
5953,1440,2,2.0,1.0,7,0
5954,1700,4,2.5,2.0,7,0
5955,1700,4,2.5,2.0,7,0
5956,2050,3,2.0,1.0,8,1
5957,800,2,1.0,1.0,6,0
5958,1800,3,1.75,1.0,8,1
5959,1460,5,2.0,1.5,6,0
5960,1290,3,1.75,1.0,7,0
5961,1900,3,1.5,1.0,7,0
5962,1480,3,1.75,1.0,8,1
5963,2090,4,2.5,1.0,7,1
5964,1950,4,2.25,1.0,8,1
5965,1250,3,1.75,1.0,7,1
5966,990,3,1.0,1.0,6,0
5967,2740,3,2.5,2.0,9,0
5968,1260,3,1.75,1.0,7,0
5969,2150,4,2.5,2.0,8,0
5970,1750,3,1.75,1.5,7,1
5971,2880,3,2.25,2.0,8,1
5972,2590,4,2.25,2.0,9,1
5973,2430,3,1.75,1.5,7,1
5974,1470,2,2.0,2.0,6,0
5975,2020,3,2.75,1.0,7,1
5976,610,2,1.0,1.0,6,0
5977,3000,3,2.0,1.0,8,0
5978,920,2,1.0,1.0,5,0
5979,1070,3,1.75,1.0,6,0
5980,3410,4,2.0,2.0,8,1
5981,1820,4,2.5,2.0,7,0
5982,1060,2,1.0,1.0,7,1
5983,3070,5,2.5,2.0,9,1
5984,2300,4,2.5,1.0,7,0
5985,1610,3,2.0,1.0,7,0
5986,2830,5,2.75,2.0,9,1
5987,970,3,1.0,1.0,7,0
5988,1680,3,2.5,2.0,7,0
5989,2040,4,2.75,1.0,8,1
5990,1450,3,1.0,2.0,7,0
5991,2870,4,2.25,1.5,9,1
5992,1870,5,2.0,1.0,7,1
5993,2490,4,3.5,2.0,8,1
5994,3350,4,2.5,2.0,9,1
5995,3190,4,2.75,2.0,9,1
5996,1560,3,1.75,1.0,6,1
5997,2750,4,2.5,2.0,9,1
5998,920,2,1.0,1.0,8,0
5999,1140,2,1.0,1.0,6,0
6000,2520,3,2.5,1.5,7,1
6001,3150,5,3.5,1.0,9,1
6002,2040,4,2.5,2.0,7,0
6003,1780,4,2.0,1.0,7,0
6004,2240,3,2.5,2.0,8,0
6005,3270,4,2.5,1.0,9,1
6006,3110,5,2.75,2.0,9,1
6007,1850,4,1.5,2.0,8,1
6008,1570,3,1.75,1.0,7,1
6009,750,2,1.0,1.0,6,0
6010,2240,4,2.25,2.0,10,1
6011,1870,3,2.5,2.0,8,1
6012,2683,4,2.5,2.0,9,1
6013,1490,3,1.0,1.0,7,0
6014,2340,4,2.5,2.0,8,1
6015,1700,4,2.0,1.0,7,1
6016,1450,2,2.0,3.0,9,1
6017,3310,3,2.5,2.0,9,0
6018,1520,4,1.75,1.0,6,0
6019,1260,5,1.75,1.5,7,1
6020,1840,3,1.75,1.0,8,1
6021,1750,4,2.0,1.0,6,0
6022,1450,4,1.0,1.5,6,0
6023,6330,4,4.0,2.0,13,1
6024,1260,2,2.0,1.0,7,0
6025,2100,4,1.75,2.0,8,1
6026,2430,4,2.5,2.0,8,0
6027,4250,4,3.25,2.0,10,1
6028,1830,4,2.0,1.0,7,0
6029,1310,2,1.0,1.0,6,1
6030,3090,4,3.25,2.0,9,1
6031,2560,4,2.5,2.0,9,1
6032,1930,3,1.75,1.0,8,0
6033,1460,2,1.0,1.0,7,0
6034,3460,3,3.0,2.0,9,1
6035,3290,5,3.5,2.0,9,1
6036,820,3,1.0,1.5,6,0
6037,1480,3,1.0,1.0,6,0
6038,1420,4,2.0,1.0,7,0
6039,2790,3,2.5,2.0,8,1
6040,1390,2,1.5,1.0,8,1
6041,950,3,1.0,1.0,7,0
6042,3000,4,3.5,1.0,7,1
6043,1280,4,1.0,1.5,7,0
6044,870,2,1.0,1.0,7,0
6045,1360,3,1.5,2.0,7,0
6046,1000,3,1.0,1.0,7,0
6047,2740,4,2.5,1.0,8,1
6048,1560,3,1.75,1.0,7,0
6049,2590,4,2.5,2.0,9,1
6050,1850,3,2.5,2.5,9,1
6051,2500,5,2.25,1.5,7,1
6052,3280,4,2.5,2.0,7,1
6053,670,2,1.0,1.0,5,0
6054,2890,5,2.75,1.0,10,1
6055,3000,5,2.5,1.0,8,1
6056,1920,4,2.5,2.0,7,0
6057,1960,4,3.25,2.0,7,0
6058,2000,3,1.75,1.0,7,0
6059,3600,6,4.0,2.0,9,1
6060,2740,4,2.5,2.0,9,0
6061,3650,9,4.5,2.0,8,1
6062,2310,4,2.5,2.0,8,1
6063,2095,4,2.5,2.0,9,1
6064,1560,2,2.0,1.0,8,1
6065,1880,3,2.25,1.0,8,0
6066,840,2,1.5,2.0,7,0
6067,2730,3,2.5,2.0,9,1
6068,860,1,1.0,1.0,6,0
6069,2320,3,2.0,1.0,7,1
6070,1540,3,1.75,1.0,7,0
6071,890,3,1.0,1.5,5,0
6072,4290,4,2.5,2.0,10,1
6073,1950,3,2.5,2.0,9,1
6074,1010,3,1.0,1.0,7,0
6075,2830,4,2.5,2.0,8,1
6076,1500,4,1.75,1.0,7,0
6077,3370,3,2.5,1.0,10,1
6078,3160,4,2.5,2.0,9,0
6079,1110,3,1.0,1.5,7,0
6080,3830,3,2.5,2.0,11,1
6081,3160,3,2.5,2.0,8,1
6082,2100,3,2.25,2.0,7,1
6083,2240,3,1.5,1.0,7,1
6084,1060,2,0.75,1.0,6,0
6085,2350,4,2.25,1.0,9,1
6086,1940,4,2.5,2.0,8,0
6087,1160,1,1.0,1.0,7,0
6088,1840,3,1.5,2.0,8,1
6089,2260,4,1.75,1.0,8,1
6090,840,2,1.0,1.0,6,0
6091,2830,5,3.0,2.0,9,1
6092,1600,4,1.0,1.0,6,0
6093,1370,3,1.75,1.0,7,0
6094,1960,3,2.25,1.0,7,0
6095,1470,3,1.5,2.0,7,1
6096,2740,5,2.75,1.0,8,1
6097,1090,2,2.5,2.0,7,0
6098,2460,4,2.75,1.0,8,1
6099,1820,3,2.25,1.0,7,0
6100,1960,4,2.75,1.0,7,0
6101,1760,3,2.25,2.0,7,0
6102,720,1,1.0,1.0,6,0
6103,3470,4,3.5,2.0,11,1
6104,1370,4,2.0,1.0,7,0
6105,2370,4,2.25,1.0,8,1
6106,1390,3,1.0,1.5,7,0
6107,1840,3,2.0,1.0,7,1
6108,2790,5,3.0,1.0,7,1
6109,1460,2,2.25,2.0,8,0
6110,2620,3,2.5,1.5,9,1
6111,2230,4,1.5,1.5,7,1
6112,3250,4,3.0,2.5,8,1
6113,1190,3,1.0,1.0,7,1
6114,2090,3,3.0,1.5,7,1
6115,2580,3,2.5,1.0,10,1
6116,2100,3,2.5,2.0,7,0
6117,3160,4,2.5,2.0,10,1
6118,2090,3,2.5,1.0,7,1
6119,1570,3,2.5,2.0,7,0
6120,1020,3,1.0,1.5,7,0
6121,1300,2,1.0,1.0,7,0
6122,2110,3,2.5,1.0,9,1
6123,1210,2,1.0,1.0,5,0
6124,1990,4,1.75,1.0,8,1
6125,1630,3,2.0,1.0,7,0
6126,1384,2,2.0,2.0,7,0
6127,3380,4,2.5,2.0,10,1
6128,2480,4,2.5,2.0,10,0
6129,1270,3,1.0,1.0,7,1
6130,1010,4,1.0,1.5,6,0
6131,1490,3,1.75,1.0,6,0
6132,820,2,1.0,1.0,6,0
6133,1810,3,2.0,1.0,7,0
6134,3060,4,2.25,1.0,7,0
6135,2980,6,2.75,1.0,8,1
6136,3440,3,2.5,2.0,11,1
6137,1820,3,2.5,1.0,7,0
6138,2320,3,2.5,1.0,7,0
6139,2620,4,2.5,2.0,9,1
6140,2190,4,1.75,1.0,8,0
6141,1780,3,2.25,1.0,8,0
6142,2200,3,1.75,1.0,7,0
6143,1600,3,1.75,1.5,7,1
6144,2450,4,2.25,1.0,8,1
6145,2680,4,2.25,2.0,8,0
6146,1850,3,1.75,1.0,7,0
6147,1740,4,1.0,1.5,7,0
6148,1490,3,2.25,1.0,7,0
6149,1960,4,2.0,1.0,8,1
6150,1380,3,2.25,2.0,7,0
6151,1510,2,1.0,1.5,8,1
6152,1410,3,1.5,1.0,7,1
6153,1440,4,1.5,1.5,7,0
6154,920,3,1.0,1.0,7,1
6155,1090,3,1.0,1.0,7,0
6156,2790,8,2.75,1.0,7,0
6157,1840,3,2.0,1.0,7,1
6158,1340,3,1.75,1.0,7,0
6159,2570,4,2.5,2.0,9,1
6160,3010,4,3.5,2.0,9,1
6161,2160,4,2.5,1.0,7,1
6162,2140,3,1.75,1.0,7,1
6163,2090,4,1.75,1.0,7,0
6164,1810,3,1.75,1.0,7,0
6165,1760,4,1.75,1.0,7,1
6166,2500,4,2.5,2.0,9,1
6167,930,2,1.0,1.0,7,0
6168,3030,4,2.5,2.0,10,1
6169,1460,3,2.0,1.0,7,1
6170,2940,4,2.5,2.0,9,1
6171,3360,5,2.75,2.0,9,1
6172,2110,3,1.75,1.0,8,0
6173,2740,4,2.25,1.0,10,1
6174,1070,2,1.0,1.0,7,0
6175,1680,3,2.0,2.0,7,0
6176,2260,4,2.5,1.0,9,0
6177,5860,4,3.5,2.0,10,1
6178,2380,4,2.25,1.0,8,1
6179,3320,5,3.0,2.0,9,1
6180,1050,2,1.0,1.5,7,0
6181,2070,4,2.5,2.0,7,0
6182,1790,4,2.25,2.0,7,0
6183,840,2,1.0,1.0,6,0
6184,990,3,1.5,1.0,7,0
6185,4120,3,3.0,2.0,9,1
6186,1620,3,1.75,1.0,7,0
6187,1340,4,2.0,1.0,7,0
6188,1500,4,1.0,1.5,6,0
6189,1300,2,1.0,1.0,7,0
6190,3100,4,2.75,2.0,10,1
6191,3380,3,2.5,2.0,8,0
6192,2660,4,2.5,1.0,7,0
6193,1700,3,2.25,1.5,7,1
6194,1840,4,2.5,1.0,8,1
6195,890,2,1.0,1.0,6,0
6196,2800,3,3.0,1.0,9,1
6197,2010,4,1.75,1.0,7,0
6198,1380,3,1.0,1.0,7,0
6199,1210,3,1.0,1.0,6,0
6200,1280,3,2.0,1.0,7,0
6201,4090,4,2.5,2.0,8,1
6202,1580,3,1.0,1.0,7,1
6203,1910,4,2.0,1.0,7,0
6204,1740,2,2.5,2.0,8,1
6205,1130,3,2.25,1.5,8,1
6206,1970,3,1.75,1.0,8,1
6207,1780,3,2.25,1.0,8,0
6208,1670,3,2.0,1.0,8,0
6209,1360,4,1.5,1.0,7,0
6210,1840,3,2.5,1.0,7,0
6211,1255,3,1.75,3.0,8,0
6212,1840,3,1.75,1.0,7,0
6213,2960,4,2.5,2.0,9,0
6214,1430,4,1.5,1.5,7,0
6215,5990,5,4.75,2.0,11,1
6216,3480,4,2.5,2.0,11,1
6217,4260,5,3.25,2.0,10,1
6218,1820,5,2.25,1.0,7,0
6219,1290,2,1.0,2.0,7,0
6220,2130,5,2.5,2.0,7,0
6221,1170,3,2.0,1.0,7,0
6222,1730,3,3.5,3.0,9,1
6223,880,2,1.0,1.0,6,0
6224,2380,3,2.5,2.0,8,1
6225,1330,4,1.0,1.0,6,1
6226,1780,3,2.25,2.0,8,1
6227,1220,3,1.5,1.0,7,0
6228,2490,5,1.75,1.0,8,1
6229,1180,2,1.0,1.0,7,0
6230,2310,4,2.5,2.0,8,0
6231,1440,4,2.0,2.0,7,0
6232,1620,2,1.5,2.0,9,1
6233,2620,3,2.5,2.0,8,0
6234,3710,4,2.5,2.0,9,1
6235,1040,3,1.5,1.0,7,0
6236,3320,5,3.25,2.0,8,0
6237,800,2,1.5,1.0,7,0
6238,2040,5,2.5,1.0,7,1
6239,1960,2,1.75,1.0,7,0
6240,2670,4,2.5,2.0,8,1
6241,2930,4,2.5,2.0,8,1
6242,830,2,1.0,1.0,6,0
6243,2290,5,1.75,2.0,7,1
6244,2510,3,1.5,2.5,8,1
6245,1280,3,1.0,1.0,6,0
6246,1810,4,1.5,1.0,8,1
6247,2080,5,2.75,2.0,8,1
6248,1680,4,1.75,2.0,8,0
6249,1660,3,2.25,2.0,7,0
6250,1650,3,2.5,2.0,7,0
6251,1420,3,2.5,2.0,9,1
6252,2240,4,2.25,1.0,8,1
6253,1230,3,1.5,1.0,7,1
6254,1260,3,1.0,1.0,6,0
6255,2060,3,2.5,2.0,8,1
6256,3090,4,3.5,1.0,8,1
6257,3220,4,1.75,1.0,8,1
6258,2020,3,2.5,2.0,7,0
6259,1910,2,1.75,1.0,9,0
6260,1150,3,1.0,1.0,6,0
6261,2730,4,2.75,1.5,8,1
6262,2890,6,3.0,2.5,7,1
6263,2280,3,2.5,1.0,8,1
6264,1040,2,1.0,1.0,6,0
6265,2440,4,1.75,1.0,9,1
6266,1720,3,2.5,1.0,8,1
6267,3430,3,2.5,1.5,10,1
6268,2570,4,2.5,2.0,8,0
6269,4360,4,3.25,1.0,10,1
6270,2060,4,2.75,1.0,7,0
6271,3020,4,2.5,2.0,10,1
6272,2340,3,2.5,1.5,7,1
6273,2400,5,2.0,1.0,7,0
6274,1610,3,2.25,1.0,7,0
6275,1090,3,1.75,1.0,7,0
6276,1470,3,1.75,1.0,7,0
6277,1670,3,2.25,1.0,8,1
6278,1850,3,2.5,2.0,8,1
6279,3940,3,2.75,1.0,9,1
6280,2330,4,3.0,2.0,9,1
6281,2020,4,2.5,1.5,6,0
6282,1300,3,1.5,1.0,7,1
6283,1180,3,1.0,1.0,7,0
6284,1320,3,1.75,1.0,8,1
6285,2520,6,2.75,1.0,7,0
6286,1680,3,2.5,3.0,9,1
6287,2000,3,2.5,2.0,7,0
6288,1180,2,1.0,1.0,6,0
6289,3330,3,3.25,2.5,9,1
6290,1880,2,2.0,1.5,8,1
6291,2990,4,2.5,2.0,9,1
6292,1510,3,1.75,1.0,7,0
6293,3110,4,3.0,2.0,8,0
6294,2150,4,2.5,2.0,8,1
6295,1900,3,2.25,1.5,8,1
6296,2720,4,2.5,2.0,10,1
6297,1560,3,2.25,2.0,7,0
6298,1990,4,2.5,2.0,8,1
6299,1740,3,1.75,1.0,8,1
6300,2130,4,2.0,1.0,7,0
6301,1510,4,1.75,1.0,7,0
6302,2100,5,3.5,2.0,7,0
6303,2344,5,2.5,1.0,8,0
6304,1970,3,1.5,1.0,6,0
6305,1470,3,2.25,2.0,7,0
6306,940,2,1.0,1.0,7,0
6307,1780,3,1.75,1.0,9,0
6308,2230,4,2.5,2.0,7,0
6309,3570,3,2.5,1.0,8,1
6310,1920,3,2.5,2.0,7,0
6311,1290,3,1.5,1.0,7,0
6312,1880,3,1.75,1.0,7,0
6313,2960,4,2.5,2.0,9,0
6314,1840,2,1.75,1.0,8,0
6315,1890,3,1.5,1.0,7,0
6316,1820,3,2.25,1.0,7,1
6317,4370,4,3.5,2.0,10,1
6318,1530,3,1.75,1.0,7,0
6319,1030,3,1.0,1.0,7,0
6320,2000,3,2.5,3.0,8,1
6321,1730,5,1.5,1.0,7,0
6322,3620,4,2.5,2.0,9,1
6323,2040,3,2.5,2.0,8,1
6324,2640,3,2.5,2.0,8,0
6325,1600,3,2.5,2.0,7,0
6326,1480,4,1.0,1.5,7,1
6327,700,2,1.0,1.0,7,0
6328,700,2,1.0,1.0,7,0
6329,3520,4,2.5,2.0,10,1
6330,1650,3,2.0,2.0,8,0
6331,1360,4,1.0,1.5,7,0
6332,1350,3,2.0,1.0,6,0
6333,1970,3,2.5,2.0,7,0
6334,1470,3,2.0,2.0,8,0
6335,1610,4,1.75,1.0,7,0
6336,810,2,1.0,1.0,7,0
6337,2820,4,3.5,2.0,10,1
6338,1900,3,1.0,1.5,5,0
6339,1830,4,2.5,1.0,8,1
6340,1730,4,1.5,1.0,7,0
6341,2110,4,2.5,2.0,7,1
6342,3060,3,2.5,2.0,9,1
